feature	effect_mean_diff	std_effect	p_value	p_adj_bh	direction
f17314	0.0	0.0	1.0	1.0	up
f17313	0.0	0.0	1.0	1.0	up
f17312	0.0001613135956577	0.104650609204983	0.3464618705919616	1.0	up
f17311	0.0	0.0	1.0	1.0	up
f17310	0.0	0.0	1.0	1.0	up
f17309	0.0	0.0	1.0	1.0	up
f17308	3.2132295018527665e-08	0.0791636429311347	0.6345301158653416	1.0	up
f17307	0.0	0.0	1.0	1.0	up
f17306	0.0	0.0	1.0	1.0	up
f17305	2.0346690362202935e-06	0.1704527263032635	0.2741878015638335	1.0	up
f17304	0.0	0.0	1.0	1.0	up
f17303	-4.308108761324547e-05	-0.1311461081128266	0.5500714404121285	1.0	down
f17302	0.0	0.0	1.0	1.0	up
f17301	0.0	0.0	1.0	1.0	up
f17300	0.0	0.0	1.0	1.0	up
f17297	-1.1375916801625863e-07	-0.0659097065896915	0.3615851051036501	1.0	down
f17145	-1.6561898519285023e-10	-0.052892298025145	0.5291570867513564	1.0	down
f17144	1.1857132267323323e-07	0.0770870438714325	0.3615851051036501	1.0	up
f17143	0.0	0.0	1.0	1.0	up
f16987	2.103373194313463e-05	0.0495585883378551	0.2132241887847096	1.0	up
f16986	0.0	0.0	1.0	1.0	up
f16985	0.0	0.0	1.0	1.0	up
f16983	0.0	0.0	1.0	1.0	up
f16982	0.0	0.0	1.0	1.0	up
f16980	0.0	0.0	1.0	1.0	up
f16979	-4.836852895095945e-09	-0.0528922980251451	0.5291570867513564	1.0	down
f16978	0.0	0.0	1.0	1.0	up
f16977	0.0	0.0	1.0	1.0	up
f16975	6.656005880358861e-07	0.0114949059286215	0.5625072849331503	1.0	up
f16988	1.4921824185876174e-07	0.074966347115676	0.7187081783725641	1.0	up
f16974	0.0	0.0	1.0	1.0	up
f16972	1.720410746202106e-07	0.0911620605811776	0.7610784807765465	1.0	up
f16971	0.0	0.0	1.0	1.0	up
f16970	0.0	0.0	1.0	1.0	up
f16969	0.0	0.0	1.0	1.0	up
f16967	0.0	0.0	1.0	1.0	up
f16966	-8.109495360258734e-06	-0.0358931719590892	0.518641637475663	1.0	down
f16965	1.5488482931687032e-06	0.0476213358621371	0.5528307207938319	1.0	up
f16964	0.0	0.0	1.0	1.0	up
f16963	0.0	0.0	1.0	1.0	up
f16962	0.0	0.0	1.0	1.0	up
f16973	0.0	0.0	1.0	1.0	up
f16989	0.0	0.0	1.0	1.0	up
f16990	-1.998594331780623e-06	-0.095776067614504	0.7602857491840993	1.0	down
f16991	0.0	0.0	1.0	1.0	up
f17017	0.0	0.0	1.0	1.0	up
f17016	-1.73334954524762e-07	-0.1081225824949342	0.8112032942604175	1.0	down
f17015	0.0	0.0	1.0	1.0	up
f17014	0.0	0.0	1.0	1.0	up
f17013	0.0	0.0	1.0	1.0	up
f17012	7.076862020767294e-07	0.1247937292573428	0.3045703260519338	1.0	up
f17011	0.0	0.0	1.0	1.0	up
f17010	0.0	0.0	1.0	1.0	up
f17009	0.0	0.0	1.0	1.0	up
f17008	0.0	0.0	1.0	1.0	up
f17006	0.0	0.0	1.0	1.0	up
f17005	0.0	0.0	1.0	1.0	up
f17004	0.0	0.0	1.0	1.0	up
f17003	0.0	0.0	1.0	1.0	up
f17002	0.0	0.0	1.0	1.0	up
f17001	0.0	0.0	1.0	1.0	up
f17000	0.0	0.0	1.0	1.0	up
f16999	0.0	0.0	1.0	1.0	up
f16998	-4.22303201048635e-08	-0.1170359219560024	0.2687242712412864	1.0	down
f16996	0.0	0.0	1.0	1.0	up
f16995	0.0	0.0	1.0	1.0	up
f16993	-2.0184642871754476e-06	-0.1211685596638454	0.734364531431777	1.0	down
f16992	2.2006600556778725e-07	0.0348199991137469	0.5110803856326805	1.0	up
f16961	-9.89818545349408e-08	-0.1207969671241391	0.6345301158653416	1.0	down
f16960	0.0	0.0	1.0	1.0	up
f16959	0.0	0.0	1.0	1.0	up
f16958	3.270924571552314e-08	0.1286902770074995	0.5020293934765301	1.0	up
f16926	0.0	0.0	1.0	1.0	up
f16925	0.0	0.0	1.0	1.0	up
f16924	0.0	0.0	1.0	1.0	up
f16923	0.0	0.0	1.0	1.0	up
f16922	0.0	0.0	1.0	1.0	up
f16921	0.0	0.0	1.0	1.0	up
f16920	0.0	0.0	1.0	1.0	up
f16919	0.0	0.0	1.0	1.0	up
f16918	0.0	0.0	1.0	1.0	up
f16917	4.6510903484886514e-07	0.0611268983953448	0.5072789698269125	1.0	up
f16916	0.0	0.0	1.0	1.0	up
f16915	0.0	0.0	1.0	1.0	up
f16914	0.0	0.0	1.0	1.0	up
f16913	0.0	0.0	1.0	1.0	up
f16912	0.0	0.0	1.0	1.0	up
f16910	0.0	0.0	1.0	1.0	up
f16909	0.0	0.0	1.0	1.0	up
f16908	-5.300404351146426e-06	-0.2980739608308103	0.2539584619422723	1.0	down
f16907	0.0	0.0	1.0	1.0	up
f16906	0.0	0.0	1.0	1.0	up
f16905	0.0	0.0	1.0	1.0	up
f16903	0.0	0.0	1.0	1.0	up
f16902	-1.1329269738780568e-05	-0.1351665251717131	0.2539246129354883	1.0	down
f16927	-3.415786122786812e-07	-0.074525719949244	0.8939506339532693	1.0	down
f17018	-1.9796887499978765e-07	-0.0588728030936246	0.5272370344297651	1.0	down
f16928	0.0	0.0	1.0	1.0	up
f16931	0.0	0.0	1.0	1.0	up
f16957	0.0	0.0	1.0	1.0	up
f16955	0.0	0.0	1.0	1.0	up
f16954	4.2986069274775216e-08	0.0104998748833963	0.8802779450754179	1.0	up
f16953	-4.871427045145537e-07	-0.1277718959802627	0.4373981058473025	1.0	down
f16952	2.593815243017162e-07	0.0245806382670282	0.2003298072192756	1.0	up
f16951	0.0	0.0	1.0	1.0	up
f16950	2.0247487918823026e-07	0.0328532749413333	0.8535616940040657	1.0	up
f16949	0.0	0.0	1.0	1.0	up
f16948	0.0	0.0	1.0	1.0	up
f16947	0.0	0.0	1.0	1.0	up
f16946	0.0	0.0	1.0	1.0	up
f16945	0.0	0.0	1.0	1.0	up
f16944	0.0	0.0	1.0	1.0	up
f16943	0.0	0.0	1.0	1.0	up
f16941	0.0	0.0	1.0	1.0	up
f16940	0.0	0.0	1.0	1.0	up
f16939	0.0	0.0	1.0	1.0	up
f16938	0.0	0.0	1.0	1.0	up
f16937	0.0	0.0	1.0	1.0	up
f16936	2.3317390896409052e-06	0.0401724993677602	0.3427178619365557	1.0	up
f16935	0.0	0.0	1.0	1.0	up
f16933	-9.9414410215104e-09	-0.0457572770804814	1.0	1.0	down
f16932	-1.7594515535165557e-05	-0.2068219437115904	0.4201225593061447	1.0	down
f16929	0.0	0.0	1.0	1.0	up
f17019	0.0	0.0	1.0	1.0	up
f17021	0.0	0.0	1.0	1.0	up
f17022	0.0	0.0	1.0	1.0	up
f17113	0.0	0.0	1.0	1.0	up
f17112	-3.9075104330549945e-05	-0.1306856020839709	0.4121408911443515	1.0	down
f17111	0.0	0.0	1.0	1.0	up
f17110	-2.3251814127434045e-08	-0.0041999102955313	0.529720249079708	1.0	down
f17109	0.0	0.0	1.0	1.0	up
f17108	0.0	0.0	1.0	1.0	up
f17107	0.0	0.0	1.0	1.0	up
f17106	5.238733137957751e-09	0.052892298025145	0.5291570867513564	1.0	up
f17105	-1.2170540576335045e-06	-0.1299691010155504	0.8307499808799548	1.0	down
f17104	0.0	0.0	1.0	1.0	up
f17103	6.710242269036827e-08	0.159817261142917	0.7304652506055509	1.0	up
f17102	0.0	0.0	1.0	1.0	up
f17101	-4.129800156078999e-06	-0.2655279539219049	0.6928818532202645	1.0	down
f17100	0.0	0.0	1.0	1.0	up
f17099	1.6810023225843905e-08	0.0748748090510405	0.3719487076201998	1.0	up
f17097	0.0	0.0	1.0	1.0	up
f17096	0.0	0.0	1.0	1.0	up
f17095	-2.5694807118270546e-07	-0.1743531922871591	0.1633309746352116	1.0	down
f17094	0.0	0.0	1.0	1.0	up
f17093	1.468353821110213e-07	0.0860665248176141	0.8331103884166594	1.0	up
f17092	0.0	0.0	1.0	1.0	up
f17091	0.0	0.0	1.0	1.0	up
f17090	0.0	0.0	1.0	1.0	up
f17114	0.0	0.0	1.0	1.0	up
f17089	6.549753743456677e-08	0.1347897804973116	0.2439776172911306	1.0	up
f17115	0.0	0.0	1.0	1.0	up
f17117	-3.3310051680928154e-06	-0.1225840286523501	0.9135086279277914	1.0	down
f17142	0.0	0.0	1.0	1.0	up
f17141	0.0	0.0	1.0	1.0	up
f17140	-1.564319266253733e-05	-0.1195182472674834	0.2473898134099605	1.0	down
f17139	2.9635564715135834e-08	0.0080510979441673	0.897072668195542	1.0	up
f17137	0.0	0.0	1.0	1.0	up
f17136	0.0	0.0	1.0	1.0	up
f17134	0.0	0.0	1.0	1.0	up
f17133	1.1946278027608058e-07	0.0093014224871562	0.4069336495892818	1.0	up
f17132	0.0	0.0	1.0	1.0	up
f17131	0.0	0.0	1.0	1.0	up
f17130	0.0	0.0	1.0	1.0	up
f17129	0.0	0.0	1.0	1.0	up
f17128	0.0	0.0	1.0	1.0	up
f17127	0.0	0.0	1.0	1.0	up
f17126	0.0	0.0	1.0	1.0	up
f17125	6.475984991993808e-08	0.0002791099706115	0.1719493697372339	1.0	up
f17124	-9.163103095488625e-08	-0.0131594507356582	0.8644101220149074	1.0	down
f17123	-7.66491223112098e-05	-0.1144688668669791	0.2918771438926772	1.0	down
f17122	0.0	0.0	1.0	1.0	up
f17121	0.0	0.0	1.0	1.0	up
f17120	0.0	0.0	1.0	1.0	up
f17119	-3.199842152753263e-06	-0.098261997090566	0.4528875448602896	1.0	down
f17118	2.303652689079172e-06	0.1977290196090173	0.2396440166155006	1.0	up
f17116	0.0	0.0	1.0	1.0	up
f17393	-6.912836397532373e-09	-0.0506225121741269	0.3635126522362718	1.0	down
f17087	0.0	0.0	1.0	1.0	up
f17085	0.0	0.0	1.0	1.0	up
f17051	-6.0396625121939e-06	-0.2020557554061813	0.459273330471188	1.0	down
f17050	-2.283333742525425e-09	-0.003298261035859	0.368236909631076	1.0	down
f17048	0.0	0.0	1.0	1.0	up
f17046	0.0	0.0	1.0	1.0	up
f17045	0.0	0.0	1.0	1.0	up
f17044	0.0	0.0	1.0	1.0	up
f17043	0.0	0.0	1.0	1.0	up
f17042	0.0	0.0	1.0	1.0	up
f17040	0.0	0.0	1.0	1.0	up
f17038	0.0	0.0	1.0	1.0	up
f17037	0.0	0.0	1.0	1.0	up
f17036	-5.413021426647902e-09	-0.0517182790685414	1.0	1.0	down
f17035	0.0	0.0	1.0	1.0	up
f17034	0.0	0.0	1.0	1.0	up
f17033	2.172280375816626e-06	0.0625181931508558	0.7479306270537802	1.0	up
f17032	0.0	0.0	1.0	1.0	up
f17030	0.0	0.0	1.0	1.0	up
f17029	0.0	0.0	1.0	1.0	up
f17028	0.0	0.0	1.0	1.0	up
f17027	0.0	0.0	1.0	1.0	up
f17026	-1.0341877787141128e-06	-0.0688804156804139	0.2983231210500012	1.0	down
f17024	0.0	0.0	1.0	1.0	up
f17023	0.0	0.0	1.0	1.0	up
f17052	0.0	0.0	1.0	1.0	up
f17086	0.0	0.0	1.0	1.0	up
f17053	-8.53113215271151e-07	-0.0219119218238464	0.2436224201482695	1.0	down
f17055	0.0	0.0	1.0	1.0	up
f17084	0.0	0.0	1.0	1.0	up
f17083	-8.601178968092427e-06	-0.0326528806853159	0.4121473928027755	1.0	down
f17081	0.0	0.0	1.0	1.0	up
f17080	2.636822064232547e-07	0.0296976926350092	0.3321813957839025	1.0	up
f17079	0.0	0.0	1.0	1.0	up
f17077	0.0	0.0	1.0	1.0	up
f17076	0.0	0.0	1.0	1.0	up
f17075	1.7965981587622085e-06	0.0811245632773963	0.246279681384376	1.0	up
f17074	0.0	0.0	1.0	1.0	up
f17073	0.0	0.0	1.0	1.0	up
f17072	0.0	0.0	1.0	1.0	up
f17071	0.0	0.0	1.0	1.0	up
f17070	0.0	0.0	1.0	1.0	up
f17069	0.0	0.0	1.0	1.0	up
f17068	0.0	0.0	1.0	1.0	up
f17067	-2.49390966273495e-05	-0.0532078086976542	0.2841801715090897	1.0	down
f17066	0.0	0.0	1.0	1.0	up
f17065	0.0	0.0	1.0	1.0	up
f17064	-3.6937919358024377e-06	-0.0927206353416391	0.4206591946931959	1.0	down
f17062	-1.402930778749578e-05	-0.1300061295167296	0.6079991913359041	1.0	down
f17060	0.0	0.0	1.0	1.0	up
f17058	0.0	0.0	1.0	1.0	up
f17057	0.0	0.0	1.0	1.0	up
f17054	-7.113919182302197e-07	-0.1191307796499721	0.910946926762781	1.0	down
f20476	0.0	0.0	1.0	1.0	up
f18406	1.7969285618164574e-06	0.0384506789279098	0.264438890763096	1.0	up
f18409	0.0	0.0	1.0	1.0	up
f19791	0.0	0.0	1.0	1.0	up
f19790	0.0	0.0	1.0	1.0	up
f19789	0.0	0.0	1.0	1.0	up
f19788	0.0	0.0	1.0	1.0	up
f19787	0.0	0.0	1.0	1.0	up
f19786	0.0	0.0	1.0	1.0	up
f19785	-5.543761144508607e-07	-0.0284329081445636	0.7309832908198507	1.0	down
f19784	4.6051700337557126e-08	0.1244703053469043	0.5020293934765301	1.0	up
f19783	0.0	0.0	1.0	1.0	up
f19782	0.0	0.0	1.0	1.0	up
f19792	0.0	0.0	1.0	1.0	up
f19781	-2.3563014110550285e-08	-0.0092532383423874	0.3692940457108368	1.0	down
f19779	-3.850235434583737e-06	-0.1174665169541849	0.5237462302120433	1.0	down
f19778	0.0	0.0	1.0	1.0	up
f19777	0.0	0.0	1.0	1.0	up
f19776	0.0	0.0	1.0	1.0	up
f19775	-3.46408613040694e-06	-0.0986958074213031	0.5441686172116755	1.0	down
f19774	0.0	0.0	1.0	1.0	up
f19772	0.0	0.0	1.0	1.0	up
f19771	-5.954025255050511e-10	-0.052892298025145	0.5291570867513564	1.0	down
f19770	0.0	0.0	1.0	1.0	up
f19769	0.0	0.0	1.0	1.0	up
f19780	0.0	0.0	1.0	1.0	up
f19793	0.0	0.0	1.0	1.0	up
f19794	0.0	0.0	1.0	1.0	up
f19795	0.0	0.0	1.0	1.0	up
f19822	0.0	0.0	1.0	1.0	up
f19821	3.735843820322771e-07	0.0481391994006609	0.7734168491882027	1.0	up
f19819	6.135835137683898e-07	0.0759618751587172	0.7788124371377012	1.0	up
f19818	0.0	0.0	1.0	1.0	up
f19817	0.0	0.0	1.0	1.0	up
f19816	0.0	0.0	1.0	1.0	up
f19815	0.0	0.0	1.0	1.0	up
f19814	-5.619777220999822e-06	-0.0965171659375696	0.2365226032756316	1.0	down
f19813	0.0	0.0	1.0	1.0	up
f19812	0.0	0.0	1.0	1.0	up
f19811	0.0	0.0	1.0	1.0	up
f19809	0.0	0.0	1.0	1.0	up
f19807	-5.452519617392681e-07	-0.0453363772668706	0.7638504281749492	1.0	down
f19806	0.0	0.0	1.0	1.0	up
f19805	0.0	0.0	1.0	1.0	up
f19804	0.0	0.0	1.0	1.0	up
f19802	-1.6695080594217868e-06	-0.0156686986638216	0.9133586773784912	1.0	down
f19801	0.0	0.0	1.0	1.0	up
f19800	0.0	0.0	1.0	1.0	up
f19799	1.452641827199841e-07	0.1206963592484984	0.5491825310487393	1.0	up
f19798	-0.0001888021564809	-0.1062212971841798	0.7184150744828841	1.0	down
f19797	0.0	0.0	1.0	1.0	up
f19796	0.0	0.0	1.0	1.0	up
f19768	-4.854529335716507e-06	-0.1576379725015781	0.8991633271731129	1.0	down
f19767	0.0	0.0	1.0	1.0	up
f19766	0.0	0.0	1.0	1.0	up
f19765	0.0	0.0	1.0	1.0	up
f19731	4.076063560205512e-07	0.1076494836778712	0.1766593349703241	1.0	up
f19730	-7.544734336988768e-06	-0.2160892647825802	0.540132425824647	1.0	down
f19729	0.0	0.0	1.0	1.0	up
f19728	0.0	0.0	1.0	1.0	up
f19727	0.0	0.0	1.0	1.0	up
f19726	0.0	0.0	1.0	1.0	up
f19725	0.0	0.0	1.0	1.0	up
f19724	0.0	0.0	1.0	1.0	up
f19723	5.253674626146676e-07	0.0783722528317121	0.3697145264080936	1.0	up
f19721	0.0	0.0	1.0	1.0	up
f19720	0.0	0.0	1.0	1.0	up
f19718	0.0	0.0	1.0	1.0	up
f19717	0.0	0.0	1.0	1.0	up
f19716	-1.2129865172028078e-07	-0.1449821670360135	0.3955802263701643	1.0	down
f19715	0.0	0.0	1.0	1.0	up
f19713	0.0	0.0	1.0	1.0	up
f19712	0.0	0.0	1.0	1.0	up
f19711	0.0	0.0	1.0	1.0	up
f19709	0.0	0.0	1.0	1.0	up
f19708	0.0	0.0	1.0	1.0	up
f19707	0.0	0.0	1.0	1.0	up
f19706	-7.249889058584814e-07	-0.0254140976468189	0.6011419713377508	1.0	down
f19705	0.0	0.0	1.0	1.0	up
f19732	0.0	0.0	1.0	1.0	up
f19823	0.0	0.0	1.0	1.0	up
f19733	0.0	0.0	1.0	1.0	up
f19735	1.03343694099749e-05	0.0238108484356946	0.2054188545959528	1.0	up
f19763	4.079430909769144e-07	0.1345674679347864	0.301107516732959	1.0	up
f19761	-5.3893540098215454e-08	-0.0333754452279827	0.8883373936909884	1.0	down
f19758	0.0	0.0	1.0	1.0	up
f19757	1.3224109789007345e-06	0.1035483839602202	0.4131367484702639	1.0	up
f19756	2.0528685126919298e-08	0.0487248853918799	0.7159756029361365	1.0	up
f19755	0.0	0.0	1.0	1.0	up
f19754	0.0	0.0	1.0	1.0	up
f19753	-8.366133715753684e-07	-0.0087064021812958	0.4958404231557237	1.0	down
f19752	0.0	0.0	1.0	1.0	up
f19751	0.0	0.0	1.0	1.0	up
f19750	-1.9154381880071018e-07	-0.0410156619635955	0.919777479323012	1.0	down
f19749	0.0	0.0	1.0	1.0	up
f19748	0.0	0.0	1.0	1.0	up
f19747	0.0	0.0	1.0	1.0	up
f19746	0.0	0.0	1.0	1.0	up
f19745	0.0	0.0	1.0	1.0	up
f19744	5.437241879917564e-07	0.0295954458486464	0.9754433921383208	1.0	up
f19743	-1.9869429506798043e-05	-0.221378919136042	0.7975869028807498	1.0	down
f19742	-2.5610201400922956e-06	-0.0645624385893097	0.1940710947294445	1.0	down
f19741	0.0	0.0	1.0	1.0	up
f19739	0.0	0.0	1.0	1.0	up
f19738	0.0	0.0	1.0	1.0	up
f19736	0.0	0.0	1.0	1.0	up
f19734	0.0	0.0	1.0	1.0	up
f19704	0.0	0.0	1.0	1.0	up
f19824	0.0	0.0	1.0	1.0	up
f19826	6.088187365094199e-08	0.0612704877702575	0.3719487076201998	1.0	up
f19920	-8.755076047964394e-05	-0.0252665370439513	0.5622866909301969	1.0	down
f19918	0.0	0.0	1.0	1.0	up
f19917	1.03899718124012e-06	0.0935634716493422	0.7515358277276212	1.0	up
f19916	0.0	0.0	1.0	1.0	up
f19914	0.0	0.0	1.0	1.0	up
f19913	0.0	0.0	1.0	1.0	up
f19910	0.0	0.0	1.0	1.0	up
f19909	0.0	0.0	1.0	1.0	up
f19908	0.0	0.0	1.0	1.0	up
f19907	0.0	0.0	1.0	1.0	up
f19921	0.0	0.0	1.0	1.0	up
f19906	0.0	0.0	1.0	1.0	up
f19904	-1.7935004507307896e-07	-0.0139841637814682	0.7992434881557324	1.0	down
f19903	0.0	0.0	1.0	1.0	up
f19902	0.0	0.0	1.0	1.0	up
f19901	8.673639240441844e-08	0.0411157544938018	0.9952354856257878	1.0	up
f19900	0.0	0.0	1.0	1.0	up
f19899	0.0	0.0	1.0	1.0	up
f19897	-1.8072093123009835e-05	-0.1121517778461384	0.7292699715291544	1.0	down
f19896	-2.583528075774666e-07	-0.0346819991243609	0.9770250639900604	1.0	down
f19895	0.0	0.0	1.0	1.0	up
f19894	0.0	0.0	1.0	1.0	up
f19905	0.0	0.0	1.0	1.0	up
f19923	0.0	0.0	1.0	1.0	up
f19924	0.0	0.0	1.0	1.0	up
f19926	-2.6177440304309126e-10	-0.052892298025145	0.5291570867513564	1.0	down
f19955	0.0	0.0	1.0	1.0	up
f19954	0.0	0.0	1.0	1.0	up
f19952	0.0	0.0	1.0	1.0	up
f19951	6.131736881798133e-07	0.1284336533360328	0.8748577645987612	1.0	up
f19950	0.0	0.0	1.0	1.0	up
f19949	-4.1759286759770475e-06	-0.101639177652284	0.5883249023396326	1.0	down
f19948	0.0	0.0	1.0	1.0	up
f19947	0.0	0.0	1.0	1.0	up
f19945	0.0	0.0	1.0	1.0	up
f19944	3.0881854399922305e-07	0.0848152312200186	0.9804012145430402	1.0	up
f19943	0.0	0.0	1.0	1.0	up
f19942	0.0	0.0	1.0	1.0	up
f19941	0.0	0.0	1.0	1.0	up
f19940	0.0	0.0	1.0	1.0	up
f19939	0.0	0.0	1.0	1.0	up
f19936	0.0	0.0	1.0	1.0	up
f19934	0.0	0.0	1.0	1.0	up
f19933	0.0	0.0	1.0	1.0	up
f19931	0.0	0.0	1.0	1.0	up
f19930	0.0	0.0	1.0	1.0	up
f19929	0.0	0.0	1.0	1.0	up
f19928	0.0	0.0	1.0	1.0	up
f19927	0.0	0.0	1.0	1.0	up
f19893	0.0	0.0	1.0	1.0	up
f19891	1.7260347576666391e-06	0.1273587179766345	0.2870797859243825	1.0	up
f19890	0.0	0.0	1.0	1.0	up
f19889	0.0	0.0	1.0	1.0	up
f19853	0.0	0.0	1.0	1.0	up
f19852	0.0	0.0	1.0	1.0	up
f19850	-2.842806698026834e-05	-0.1302685970696761	0.989601467301206	1.0	down
f19849	-1.224326842930168e-07	-0.0528922980251453	0.5291570867513564	1.0	down
f19848	0.0	0.0	1.0	1.0	up
f19846	5.4721291235182444e-08	0.0528922980251453	0.5291570867513564	1.0	up
f19845	0.0	0.0	1.0	1.0	up
f19844	0.0	0.0	1.0	1.0	up
f19843	0.0	0.0	1.0	1.0	up
f19842	0.0	0.0	1.0	1.0	up
f19841	0.0	0.0	1.0	1.0	up
f19840	0.0	0.0	1.0	1.0	up
f19839	3.574064812710276e-06	0.1110491127621567	0.4395739227788034	1.0	up
f19838	5.004565209674183e-07	0.13118925562783	0.4494698215214525	1.0	up
f19837	-5.7020442909561105e-09	-0.0658926115948369	0.3719487076201998	1.0	down
f19835	2.1104820189066233e-07	0.0139294891795528	0.5585786940998543	1.0	up
f19833	-9.853218216449022e-09	-0.0528922980251449	0.5291570867513564	1.0	down
f19832	-7.20508978702128e-08	-0.0290486509619411	0.6353951804034388	1.0	down
f19831	0.0	0.0	1.0	1.0	up
f19830	0.0	0.0	1.0	1.0	up
f19829	0.0	0.0	1.0	1.0	up
f19828	0.0	0.0	1.0	1.0	up
f19827	0.0	0.0	1.0	1.0	up
f19854	0.0	0.0	1.0	1.0	up
f19825	0.0	0.0	1.0	1.0	up
f19855	0.0	0.0	1.0	1.0	up
f19858	0.0	0.0	1.0	1.0	up
f19887	1.834116217651172e-05	0.1278910133220038	0.2535671122920658	1.0	up
f19886	0.0	0.0	1.0	1.0	up
f19885	3.307766746729612e-09	0.003330281351847	0.6367902281472657	1.0	up
f19884	3.448061945164227e-06	0.0336211321131654	0.2034000624041806	1.0	up
f19882	0.0	0.0	1.0	1.0	up
f19881	0.0	0.0	1.0	1.0	up
f19879	0.0	0.0	1.0	1.0	up
f19878	7.798803288096677e-05	0.060841967691718	0.863085099322568	1.0	up
f19877	3.6920244747307153e-07	0.0952424866911305	0.5849743092599097	1.0	up
f19876	0.0	0.0	1.0	1.0	up
f19875	-2.3442907931894297e-06	-0.0799761440577797	0.6609957651832501	1.0	down
f19874	-1.3985763507662353e-07	-0.0040981171517803	0.1815281239115511	1.0	down
f19873	0.0	0.0	1.0	1.0	up
f19871	0.0	0.0	1.0	1.0	up
f19867	0.0	0.0	1.0	1.0	up
f19866	-1.899794740893412e-06	-0.0583480392565901	0.6351163663599435	1.0	down
f19865	0.0	0.0	1.0	1.0	up
f19864	0.0	0.0	1.0	1.0	up
f19863	0.0	0.0	1.0	1.0	up
f19862	5.186895010410808e-06	0.0305106607914969	0.26687760440085	1.0	up
f19861	0.0	0.0	1.0	1.0	up
f19860	0.0	0.0	1.0	1.0	up
f19859	0.0	0.0	1.0	1.0	up
f19856	0.0	0.0	1.0	1.0	up
f19958	-8.638925961349742e-06	-0.1288673935468172	0.808585409986622	1.0	down
f19703	-4.818702200282131e-07	-0.0383822524775505	0.3302728760846422	1.0	down
f19701	1.5821497072465719e-09	0.0528922980251452	0.5291570867513564	1.0	up
f19529	0.0	0.0	1.0	1.0	up
f19528	0.0	0.0	1.0	1.0	up
f19526	0.0	0.0	1.0	1.0	up
f19525	0.0	0.0	1.0	1.0	up
f19524	0.0	0.0	1.0	1.0	up
f19523	0.0	0.0	1.0	1.0	up
f19522	6.7564105847850446e-09	0.0528922980251451	0.5291570867513564	1.0	up
f19521	0.0	0.0	1.0	1.0	up
f19520	6.933574641152518e-07	0.0643660101251117	0.2850098535821005	1.0	up
f19517	0.0	0.0	1.0	1.0	up
f19532	6.902228051330896e-07	0.0193949148417951	0.3642701974502197	1.0	up
f19516	0.0	0.0	1.0	1.0	up
f19514	5.03304872836452e-08	0.0817075331631836	0.5937332913789171	1.0	up
f19513	0.0	0.0	1.0	1.0	up
f19512	0.0	0.0	1.0	1.0	up
f19511	0.0	0.0	1.0	1.0	up
f19510	-2.683363025425933e-06	-0.0699196775975644	0.2922157843495471	1.0	down
f19509	-7.926118996692823e-08	-0.0443118222140891	0.7013462191238355	1.0	down
f19508	0.0	0.0	1.0	1.0	up
f19507	0.0	0.0	1.0	1.0	up
f19506	0.0	0.0	1.0	1.0	up
f19505	0.0	0.0	1.0	1.0	up
f19515	0.0	0.0	1.0	1.0	up
f19533	0.0	0.0	1.0	1.0	up
f19534	0.0	0.0	1.0	1.0	up
f19535	-3.4823323632735996e-05	-0.0767597699361772	0.3494360900287394	1.0	down
f19563	0.0	0.0	1.0	1.0	up
f19562	0.0	0.0	1.0	1.0	up
f19561	0.0	0.0	1.0	1.0	up
f19560	0.0	0.0	1.0	1.0	up
f19559	0.0	0.0	1.0	1.0	up
f19558	6.84294797702023e-06	0.1035131996556742	0.1721998955457319	1.0	up
f19557	-6.986167809373e-07	-0.0527538018316535	0.2477024618297255	1.0	down
f19556	0.0	0.0	1.0	1.0	up
f19554	0.0	0.0	1.0	1.0	up
f19553	1.7212989559993732e-06	0.0528897917339958	0.2106119519889565	1.0	up
f19552	0.0	0.0	1.0	1.0	up
f19551	0.0	0.0	1.0	1.0	up
f19550	0.0	0.0	1.0	1.0	up
f19549	-3.980144664819817e-05	-0.0383506437441584	0.4446337502675763	1.0	down
f19547	0.0	0.0	1.0	1.0	up
f19546	0.0	0.0	1.0	1.0	up
f19545	-1.3439644644677174e-06	-0.0451942961880098	0.9566944506153902	1.0	down
f19544	0.0	0.0	1.0	1.0	up
f19543	0.0	0.0	1.0	1.0	up
f19542	0.0	0.0	1.0	1.0	up
f19541	-1.4873191685182977e-07	-0.0579318527827798	0.5272370344297651	1.0	down
f19540	-1.21761938862619e-06	-0.1553631764827004	0.7591576319230625	1.0	down
f19539	0.0	0.0	1.0	1.0	up
f19504	0.0	0.0	1.0	1.0	up
f19502	0.0	0.0	1.0	1.0	up
f19501	0.0	0.0	1.0	1.0	up
f19500	0.0	0.0	1.0	1.0	up
f19469	-2.844081463990733e-07	-0.077647005204443	0.9069712967753816	1.0	down
f19468	0.0	0.0	1.0	1.0	up
f19466	0.0	0.0	1.0	1.0	up
f19465	1.7197245215356816e-06	0.1116809681782455	0.2576935231188707	1.0	up
f19463	6.7829096224159e-09	0.0653919009314716	0.3719487076201998	1.0	up
f19462	0.0	0.0	1.0	1.0	up
f19461	0.0	0.0	1.0	1.0	up
f19460	0.0	0.0	1.0	1.0	up
f19459	0.0	0.0	1.0	1.0	up
f19455	-4.979943223588634e-07	-0.1317636516265938	0.1884765100383141	1.0	down
f19454	0.0	0.0	1.0	1.0	up
