feature	std_effect	effect_mean_diff	p_value	p_adj_bh	direction
f14169	0.0	0.0	1.0	1.0	up
f14168	0.0	0.0	1.0	1.0	up
f14167	0.0	0.0	1.0	1.0	up
f14166	0.0	0.0	1.0	1.0	up
f14164	0.0	0.0	1.0	1.0	up
f14161	0.0	0.0	1.0	1.0	up
f14131	0.0	0.0	1.0	1.0	up
f14129	0.0	0.0	1.0	1.0	up
f14128	0.15962851546163315	9.190120126731928e-07	0.3922561783460071	1.0	up
f14127	0.0	0.0	1.0	1.0	up
f14095	0.0	0.0	1.0	1.0	up
f14093	0.0	0.0	1.0	1.0	up
f14092	-0.052892298025144474	-1.0600953828543424e-08	0.5291570867513564	1.0	down
f14091	0.0	0.0	1.0	1.0	up
f14090	0.0	0.0	1.0	1.0	up
f14089	0.0	0.0	1.0	1.0	up
f14088	0.0	0.0	1.0	1.0	up
f14086	-0.05585237184018646	-7.085248762450648e-08	0.8534927444702135	1.0	down
f14085	0.0	0.0	1.0	1.0	up
f14084	0.0	0.0	1.0	1.0	up
f14082	0.0	0.0	1.0	1.0	up
f14081	0.0	0.0	1.0	1.0	up
f14079	0.0	0.0	1.0	1.0	up
f14077	0.0	0.0	1.0	1.0	up
f14076	0.13312257838587374	3.000454671564512e-07	0.3615851051036501	1.0	up
f14075	0.0	0.0	1.0	1.0	up
f14073	0.0	0.0	1.0	1.0	up
f14072	0.0	0.0	1.0	1.0	up
f14071	0.15792026742135754	3.705616438674042e-05	0.3314166796438966	1.0	up
f14070	0.0	0.0	1.0	1.0	up
f14069	0.029877247924412865	1.8424142399453557e-07	0.3720930442970953	1.0	up
f14068	-0.015585197223561859	-3.92742347685271e-07	0.2706665056518758	1.0	down
f14065	0.0	0.0	1.0	1.0	up
f14098	0.0	0.0	1.0	1.0	up
f14190	-0.008443242234427554	-3.32252030602831e-07	0.7313901570485833	1.0	down
f14099	0.0	0.0	1.0	1.0	up
f14101	0.0	0.0	1.0	1.0	up
f14126	-0.0534198611441362	-2.5015919090947136e-06	0.2546765622903019	1.0	down
f14125	-0.051972989109921694	-5.332288164936472e-07	0.7451193073560027	1.0	down
f14124	0.1311077642077922	5.885222853976302e-07	0.8662276538297382	1.0	up
f14123	0.0	0.0	1.0	1.0	up
f14122	0.0	0.0	1.0	1.0	up
f14121	0.0	0.0	1.0	1.0	up
f14119	0.0	0.0	1.0	1.0	up
f14118	-0.12517429704794106	-4.0294204154633914e-07	0.957407526425158	1.0	down
f14117	0.0	0.0	1.0	1.0	up
f14116	0.0	0.0	1.0	1.0	up
f14115	-0.0478219506925197	-3.06016252579866e-07	0.2938391548084136	1.0	down
f14113	0.0	0.0	1.0	1.0	up
f14112	0.0	0.0	1.0	1.0	up
f14111	0.0	0.0	1.0	1.0	up
f14110	0.0	0.0	1.0	1.0	up
f14109	0.0	0.0	1.0	1.0	up
f14108	0.0	0.0	1.0	1.0	up
f14107	0.0	0.0	1.0	1.0	up
f14106	0.0	0.0	1.0	1.0	up
f14105	-0.12481766604491111	-3.8876348422491e-05	0.1861286398871561	1.0	down
f14104	0.0	0.0	1.0	1.0	up
f14103	0.044647001168436395	2.730935193540063e-07	0.2890157870664612	1.0	up
f14102	0.0	0.0	1.0	1.0	up
f14100	0.0	0.0	1.0	1.0	up
f14064	0.0	0.0	1.0	1.0	up
f14191	-0.05289229802514544	-1.5087425708770752e-10	0.5291570867513564	1.0	down
f14193	0.0	0.0	1.0	1.0	up
f14281	0.0	0.0	1.0	1.0	up
f14280	0.0	0.0	1.0	1.0	up
f14279	0.0	0.0	1.0	1.0	up
f14277	0.15132118620009458	6.551414804562227e-06	0.4005740860650301	1.0	up
f14276	0.0	0.0	1.0	1.0	up
f14275	0.0	0.0	1.0	1.0	up
f14274	0.046576852376674915	4.770014857058413e-07	0.4676056185395162	1.0	up
f14273	0.0	0.0	1.0	1.0	up
f14272	0.0	0.0	1.0	1.0	up
f14271	-0.0673197255404918	-6.248457361834881e-07	0.4107965301263505	1.0	down
f14282	0.0	0.0	1.0	1.0	up
f14270	0.0	0.0	1.0	1.0	up
f14267	0.014165887144655184	2.0614097593352193e-09	1.0	1.0	up
f14266	0.0	0.0	1.0	1.0	up
f14265	0.0	0.0	1.0	1.0	up
f14264	0.052892298025145675	1.2273521861061452e-09	0.5291570867513564	1.0	up
f14263	0.0	0.0	1.0	1.0	up
f14262	0.0	0.0	1.0	1.0	up
f14261	0.0	0.0	1.0	1.0	up
f14260	0.0	0.0	1.0	1.0	up
f14259	-0.050996259969900676	-2.820243535097689e-07	0.4019037526833943	1.0	down
f14257	0.1218113044624956	6.887071785968146e-05	0.3814241623610591	1.0	up
f14268	0.052892298025145924	6.166507955640554e-08	0.5291570867513564	1.0	up
f14283	-0.05534231466118313	-1.295780013060721e-05	0.2544326061487396	1.0	down
f14284	0.0	0.0	1.0	1.0	up
f14285	0.0	0.0	1.0	1.0	up
f14309	0.07299284143480704	2.155293344912934e-06	0.1771417044712129	1.0	up
f14308	0.0	0.0	1.0	1.0	up
f14307	-0.005834524272047242	-5.419769877335054e-10	0.504884093804075	1.0	down
f14306	0.0	0.0	1.0	1.0	up
f14305	0.0	0.0	1.0	1.0	up
f14303	0.0	0.0	1.0	1.0	up
f14302	0.0	0.0	1.0	1.0	up
f14301	0.0	0.0	1.0	1.0	up
f14300	0.0	0.0	1.0	1.0	up
f14299	0.06102807414323666	2.403465368843172e-07	0.9281527406866336	1.0	up
f14298	0.1164133322566179	1.4280806401075098e-05	0.5118622424583881	1.0	up
f14297	0.043017709430724825	1.701037399470806e-08	0.6106266963333672	1.0	up
f14296	0.0	0.0	1.0	1.0	up
f14295	0.0	0.0	1.0	1.0	up
f14294	0.0	0.0	1.0	1.0	up
f14293	0.0	0.0	1.0	1.0	up
f14292	0.2033219179499913	5.524160696950275e-07	0.3283183119287454	1.0	up
f14291	0.0	0.0	1.0	1.0	up
f14290	0.05289229802514503	1.1471359903225677e-07	0.5291570867513564	1.0	up
f14289	0.0	0.0	1.0	1.0	up
f14288	-0.11026423989202493	-2.9614711820613594e-08	1.0	1.0	down
f14287	0.0	0.0	1.0	1.0	up
f14286	0.0	0.0	1.0	1.0	up
f14256	0.0	0.0	1.0	1.0	up
f14255	-0.14810089485119451	-3.468924031949428e-06	0.7029216817704245	1.0	down
f14254	0.0	0.0	1.0	1.0	up
f14253	0.019028544497983718	1.0703588486649095e-09	0.7159756029361365	1.0	up
f14219	0.0	0.0	1.0	1.0	up
f14218	0.0	0.0	1.0	1.0	up
f14217	-0.052646834836612526	-3.5593220673035827e-09	0.504884093804075	1.0	down
f14215	0.0	0.0	1.0	1.0	up
f14214	0.0	0.0	1.0	1.0	up
f14213	0.0	0.0	1.0	1.0	up
f14212	0.0	0.0	1.0	1.0	up
f14211	0.0	0.0	1.0	1.0	up
f14210	0.0	0.0	1.0	1.0	up
f14209	0.0	0.0	1.0	1.0	up
f14208	0.0	0.0	1.0	1.0	up
f14207	0.07873313123852548	1.2971381584065963e-06	0.5653438079247899	1.0	up
f14206	0.0	0.0	1.0	1.0	up
f14205	-0.027905563853031907	-1.06804210372502e-06	0.2120268333571359	1.0	down
f14203	0.0	0.0	1.0	1.0	up
f14202	0.0	0.0	1.0	1.0	up
f14200	0.04087685870108766	1.7681536701275038e-07	0.7174986949242452	1.0	up
f14199	0.0	0.0	1.0	1.0	up
f14198	0.0	0.0	1.0	1.0	up
f14197	0.0	0.0	1.0	1.0	up
f14196	0.0	0.0	1.0	1.0	up
f14195	0.0	0.0	1.0	1.0	up
f14194	-0.09789913407173703	-1.3944295697001506e-06	0.2173135330151043	1.0	down
f14220	-0.16577208885856512	-0.0001848516366735	0.3279272186258875	1.0	down
f14192	0.0	0.0	1.0	1.0	up
f14221	0.007038409389102423	2.252753032371403e-05	0.4899856050667844	1.0	up
f14225	0.0	0.0	1.0	1.0	up
f14252	0.0	0.0	1.0	1.0	up
f14250	0.0	0.0	1.0	1.0	up
f14249	0.0	0.0	1.0	1.0	up
f14247	-0.14303147302185298	-4.97587463905802e-06	0.6035203050429467	1.0	down
f14246	-0.007757336571411078	-4.931365810989519e-07	0.9839244476628356	1.0	down
f14245	0.0	0.0	1.0	1.0	up
f14244	0.0	0.0	1.0	1.0	up
f14243	0.03334817756909613	2.27997952606529e-09	0.7159756029361365	1.0	up
f14242	0.0	0.0	1.0	1.0	up
f14241	0.0	0.0	1.0	1.0	up
f14240	0.0	0.0	1.0	1.0	up
f14239	-0.17160011841818307	-3.684079643790028e-06	0.7556795143765458	1.0	down
f14238	0.0	0.0	1.0	1.0	up
f14237	0.0	0.0	1.0	1.0	up
f14236	0.0	0.0	1.0	1.0	up
f14235	0.0	0.0	1.0	1.0	up
f14234	0.018970232473297256	7.739104876236521e-07	0.2567352009844073	1.0	up
f14233	0.0	0.0	1.0	1.0	up
f14232	0.0	0.0	1.0	1.0	up
f14231	0.0	0.0	1.0	1.0	up
f14229	0.0	0.0	1.0	1.0	up
f14228	-0.1445267859974314	-2.7570120910240803e-06	0.2813781236093192	1.0	down
f14227	0.0	0.0	1.0	1.0	up
f14224	0.0	0.0	1.0	1.0	up
f13796	0.0	0.0	1.0	1.0	up
f14063	-0.07659569507624717	-2.288076724653365e-06	0.3003203230672462	1.0	down
f14061	0.0	0.0	1.0	1.0	up
f13889	-0.04599962804246084	-1.3274151569930836e-08	0.5313863125272602	1.0	down
f13888	0.04886754572692514	2.7226815436733885e-06	0.368566886649551	1.0	up
f13887	0.0	0.0	1.0	1.0	up
f13886	-0.052892298025145314	-8.431896276306362e-09	0.5291570867513564	1.0	down
f13885	0.0	0.0	1.0	1.0	up
f13884	0.0	0.0	1.0	1.0	up
f13883	-0.05226672635744179	-8.196840499294921e-07	0.2981552274269023	1.0	down
f13882	0.013430744870242694	1.3293967058416455e-05	0.39346700659783	1.0	up
f13880	-0.21064785648411347	-1.3006027369556253e-05	0.7286316791027674	1.0	down
f13878	0.0	0.0	1.0	1.0	up
f13891	-0.020449494708845883	-4.452824578038416e-08	0.3647809448575063	1.0	down
f13877	0.011650473224779625	4.902630862488874e-07	0.2665784888506112	1.0	up
f13875	0.0	0.0	1.0	1.0	up
f13874	0.0	0.0	1.0	1.0	up
f13872	0.0	0.0	1.0	1.0	up
f13870	0.0	0.0	1.0	1.0	up
f13868	0.0	0.0	1.0	1.0	up
f13867	0.0	0.0	1.0	1.0	up
f13865	0.10068323823109743	8.322765497723595e-07	0.3013896620590807	1.0	up
f13864	0.05016424980575286	1.215945216245018e-06	0.5578922072589249	1.0	up
f13863	0.0	0.0	1.0	1.0	up
f13862	0.0	0.0	1.0	1.0	up
f13876	0.0	0.0	1.0	1.0	up
f13895	0.0	0.0	1.0	1.0	up
f13896	0.0	0.0	1.0	1.0	up
f13897	0.0	0.0	1.0	1.0	up
f13928	0.0	0.0	1.0	1.0	up
f13927	0.0	0.0	1.0	1.0	up
f13926	0.0	0.0	1.0	1.0	up
f13925	0.0	0.0	1.0	1.0	up
f13924	0.0	0.0	1.0	1.0	up
f13922	0.0	0.0	1.0	1.0	up
f13921	0.0	0.0	1.0	1.0	up
f13919	0.0	0.0	1.0	1.0	up
f13918	0.0	0.0	1.0	1.0	up
f13917	0.0	0.0	1.0	1.0	up
f13916	0.0031279424399419608	4.5808654249412927e-08	0.304758449922304	1.0	up
f13915	0.0	0.0	1.0	1.0	up
f13913	0.0	0.0	1.0	1.0	up
f13912	0.031357967450859635	1.628408046963159e-05	0.5514529287526206	1.0	up
f13911	0.0	0.0	1.0	1.0	up
f13910	0.0	0.0	1.0	1.0	up
f13909	0.0	0.0	1.0	1.0	up
f13908	0.0	0.0	1.0	1.0	up
f13907	0.0	0.0	1.0	1.0	up
f13906	0.0	0.0	1.0	1.0	up
f13901	0.0	0.0	1.0	1.0	up
f13900	0.0	0.0	1.0	1.0	up
f13899	-0.20107078900912284	-0.0002985896412283	0.2909310595401919	1.0	down
f13861	0.0	0.0	1.0	1.0	up
f13860	-0.2104008855497489	-5.957638453764958e-06	0.3457449395927587	1.0	down
f13859	0.0	0.0	1.0	1.0	up
f13857	0.025425460038762532	1.0840740287676454e-08	1.0	1.0	up
f13825	0.0	0.0	1.0	1.0	up
f13824	-0.09323265210768521	-2.8854220126959262e-06	0.5281349476373449	1.0	down
f13823	0.06848531628140266	1.1792937097197864e-05	0.220748890717458	1.0	up
f13822	0.0	0.0	1.0	1.0	up
f13820	0.0	0.0	1.0	1.0	up
f13819	0.0	0.0	1.0	1.0	up
f13818	0.0	0.0	1.0	1.0	up
f13817	0.0528922980251444	1.1641299352049828e-08	0.5291570867513564	1.0	up
f13815	-0.06667165336032305	-9.629502465031692e-07	0.8739075148612008	1.0	down
f13814	0.0	0.0	1.0	1.0	up
f13812	0.0	0.0	1.0	1.0	up
f13810	-0.05098222728755192	-7.601887336932122e-07	0.9599285234103074	1.0	down
f13809	0.0	0.0	1.0	1.0	up
f13808	0.0	0.0	1.0	1.0	up
f13807	-0.005008597842676764	-3.054571425309406e-08	0.3257042473441254	1.0	down
f13806	0.0	0.0	1.0	1.0	up
f13805	0.0	0.0	1.0	1.0	up
f13804	0.0	0.0	1.0	1.0	up
f13803	0.0	0.0	1.0	1.0	up
f13802	0.0	0.0	1.0	1.0	up
f13801	0.0	0.0	1.0	1.0	up
f13800	0.0	0.0	1.0	1.0	up
f13799	0.0	0.0	1.0	1.0	up
f13826	0.0	0.0	1.0	1.0	up
f13931	0.0	0.0	1.0	1.0	up
f13827	0.0	0.0	1.0	1.0	up
f13831	0.0	0.0	1.0	1.0	up
f13856	0.11601905282800337	2.6141464259126224e-06	0.6975081955383016	1.0	up
f13855	0.0	0.0	1.0	1.0	up
f13854	0.0	0.0	1.0	1.0	up
f13853	0.10981189435057513	1.069283523975173e-06	0.5334117119983519	1.0	up
f13852	-0.06326506605879598	-5.844499861268559e-06	0.980544032244466	1.0	down
f13851	-0.11296358653276889	-1.6946252861089306e-05	0.4354454189145876	1.0	down
f13850	0.0	0.0	1.0	1.0	up
f13848	0.0	0.0	1.0	1.0	up
f13847	0.0	0.0	1.0	1.0	up
f13846	0.0	0.0	1.0	1.0	up
f13845	0.0	0.0	1.0	1.0	up
f13844	-0.12218296038758678	-1.3544243211072171e-06	0.5328900497326148	1.0	down
f13843	-0.036974510280962186	-1.933476476551732e-06	0.514782363370033	1.0	down
f13842	0.0	0.0	1.0	1.0	up
f13841	0.0	0.0	1.0	1.0	up
f13840	0.052892298025144203	1.1544361768756062e-08	0.5291570867513564	1.0	up
f13839	-0.19821459462969962	-8.320018472659285e-06	0.6853581651078904	1.0	down
f13837	0.0	0.0	1.0	1.0	up
f13836	0.0	0.0	1.0	1.0	up
f13835	0.0	0.0	1.0	1.0	up
f13834	0.0	0.0	1.0	1.0	up
f13833	0.0	0.0	1.0	1.0	up
f13832	0.0	0.0	1.0	1.0	up
f13828	0.0	0.0	1.0	1.0	up
f14062	0.0	0.0	1.0	1.0	up
f13932	0.0	0.0	1.0	1.0	up
f13934	-0.05454590009621829	-5.289066957629983e-07	0.1738670507851606	1.0	down
f14023	0.0	0.0	1.0	1.0	up
f14021	0.0	0.0	1.0	1.0	up
f14019	-0.1562148161934535	-5.930003717367072e-07	0.6494014035304515	1.0	down
f14017	0.0	0.0	1.0	1.0	up
f14016	0.0	0.0	1.0	1.0	up
f14014	-0.06931478962624307	-1.6627555487502836e-07	0.511525968615124	1.0	down
f14013	0.01953746243005696	7.514644494222014e-08	0.9257837993014848	1.0	up
f14012	-0.08016283891000109	-6.217432128323708e-07	0.9123338946065608	1.0	down
f14009	0.0	0.0	1.0	1.0	up
f14007	0.029727878368994588	1.8343257697779336e-06	0.202769917390263	1.0	up
f14024	0.0	0.0	1.0	1.0	up
f14006	-0.035966065705647046	-6.820106973464135e-06	1.0	1.0	down
f14004	0.0	0.0	1.0	1.0	up
f14003	0.0	0.0	1.0	1.0	up
f14002	-0.09926362471080842	-8.265629860034097e-06	0.548553652549876	1.0	down
f14001	0.0	0.0	1.0	1.0	up
f14000	0.0	0.0	1.0	1.0	up
f13999	0.05328615554059915	1.8863733595935628e-05	0.6008495728363221	1.0	up
f13998	0.0	0.0	1.0	1.0	up
f13997	0.18235095953931788	0.0001165153746205	0.2258024733318566	1.0	up
f13996	0.0	0.0	1.0	1.0	up
f13994	-0.056292310670081495	-7.416349235427333e-07	0.7941094013370831	1.0	down
f14005	0.05244309418166462	2.1283006753947122e-07	0.9281701636728716	1.0	up
f14025	0.0	0.0	1.0	1.0	up
f14026	-0.07373191032975004	-6.269454239372863e-06	0.173430004759627	1.0	down
f14028	0.0	0.0	1.0	1.0	up
f14059	0.0	0.0	1.0	1.0	up
f14057	0.05289229802514476	4.422472557052969e-10	0.5291570867513564	1.0	up
f14056	0.011829837398582649	2.2777083358960228e-08	0.2826735618541741	1.0	up
f14055	0.0	0.0	1.0	1.0	up
f14054	0.0	0.0	1.0	1.0	up
f14053	0.0	0.0	1.0	1.0	up
f14052	0.0	0.0	1.0	1.0	up
f14049	0.0	0.0	1.0	1.0	up
f14048	0.07838608841352099	1.2105146306566894e-06	0.1795554910988155	1.0	up
f14047	0.0	0.0	1.0	1.0	up
f14046	0.0	0.0	1.0	1.0	up
f14045	-0.07647832345928585	-4.635205383237917e-06	0.5455100538603084	1.0	down
f14043	0.0	0.0	1.0	1.0	up
f14042	0.0	0.0	1.0	1.0	up
f14041	0.0	0.0	1.0	1.0	up
f14040	0.0	0.0	1.0	1.0	up
f14039	-0.07433243115204029	-2.546593008446507e-06	0.5224956009725537	1.0	down
f14038	0.0	0.0	1.0	1.0	up
f14036	-0.07899633934553016	-1.3063993337709689e-06	0.98996083417731	1.0	down
f14035	0.0	0.0	1.0	1.0	up
f14034	0.0	0.0	1.0	1.0	up
f14033	0.0	0.0	1.0	1.0	up
f14030	0.0	0.0	1.0	1.0	up
f13993	0.0	0.0	1.0	1.0	up
f13992	-0.006884257011993794	-2.6245144217682552e-06	0.5062554502628047	1.0	down
f13991	0.0	0.0	1.0	1.0	up
f13990	0.09291691773770151	1.7416541595594025e-08	0.2687242712412864	1.0	up
f13957	-0.09436982024470242	-0.0002469372209161	0.9922423051052957	1.0	down
f13956	0.0	0.0	1.0	1.0	up
f13955	0.0	0.0	1.0	1.0	up
f13954	0.0	0.0	1.0	1.0	up
f13953	-0.052727889400864404	-0.0001653427695855	0.9099045323445882	1.0	down
f13952	0.13045111660667402	2.16170767089352e-07	0.5020293934765301	1.0	up
f13951	0.0	0.0	1.0	1.0	up
f13950	0.0	0.0	1.0	1.0	up
f13949	0.0	0.0	1.0	1.0	up
f13948	0.0	0.0	1.0	1.0	up
f13947	0.0	0.0	1.0	1.0	up
f13946	0.0	0.0	1.0	1.0	up
f13945	0.0	0.0	1.0	1.0	up
f13944	0.12001729559757834	2.24977929610759e-06	0.2734121799203806	1.0	up
f13943	0.0	0.0	1.0	1.0	up
f13942	0.0	0.0	1.0	1.0	up
f13941	0.0	0.0	1.0	1.0	up
f13940	0.0	0.0	1.0	1.0	up
f13939	0.0	0.0	1.0	1.0	up
f13938	0.0	0.0	1.0	1.0	up
f13937	0.0	0.0	1.0	1.0	up
f13936	0.0	0.0	1.0	1.0	up
f13935	0.0	0.0	1.0	1.0	up
f13958	-0.06551065125668605	-1.3119133654981851e-09	0.3719487076201998	1.0	down
f13933	0.0	0.0	1.0	1.0	up
f13960	0.0	0.0	1.0	1.0	up
f13962	-0.14582610311233943	-8.403436186199542e-08	0.697329118051084	1.0	down
f13989	0.0	0.0	1.0	1.0	up
f13988	0.0	0.0	1.0	1.0	up
f13987	0.04772849068489211	2.555868290073704e-06	0.2806491496779114	1.0	up
f13986	0.0	0.0	1.0	1.0	up
f13984	0.0	0.0	1.0	1.0	up
f13982	0.0	0.0	1.0	1.0	up
f13981	0.0	0.0	1.0	1.0	up
f13980	0.0	0.0	1.0	1.0	up
f13978	0.0	0.0	1.0	1.0	up
f13977	0.0	0.0	1.0	1.0	up
f13976	0.0	0.0	1.0	1.0	up
f13975	0.0	0.0	1.0	1.0	up
f13974	0.0	0.0	1.0	1.0	up
f13973	-0.13523795534286823	-2.5854424166027458e-08	0.2687242712412864	1.0	down
f13971	-0.03573377681832566	-1.2632807429326932e-06	0.622421588997661	1.0	down
f13970	0.0	0.0	1.0	1.0	up
f13969	0.0	0.0	1.0	1.0	up
f13968	0.0	0.0	1.0	1.0	up
f13967	0.0	0.0	1.0	1.0	up
f13966	0.0	0.0	1.0	1.0	up
f13965	-0.05472251609939135	-6.170560556711279e-06	0.7875031200350872	1.0	down
f13964	-0.07909991450842076	-1.7153971748484763e-06	0.8009703532836805	1.0	down
f13963	-0.12023080696233553	-1.13265964864695e-06	0.6530196993964306	1.0	down
f13961	0.0	0.0	1.0	1.0	up
f13274	0.0	0.0	1.0	1.0	up
f13273	0.05289229802514529	2.3916756617836656e-07	0.5291570867513564	1.0	up
f13272	-0.16368163374443323	-3.7964926232234575e-06	0.2466584023520071	1.0	down
f12605	-0.036744312098938296	-2.710990609557485e-06	0.9674015184797012	1.0	down
f12603	0.0	0.0	1.0	1.0	up
f12602	0.0	0.0	1.0	1.0	up
f12601	0.05289229802514469	1.6608064470347016e-08	0.5291570867513564	1.0	up
f12599	0.07227345467806374	4.553359758574515e-09	0.3719487076201998	1.0	up
f12598	0.0	0.0	1.0	1.0	up
f12596	-0.0460760591168395	-2.610421284771291e-06	0.8358592394416118	1.0	down
f12595	0.0	0.0	1.0	1.0	up
f12594	0.0	0.0	1.0	1.0	up
f12593	0.0	0.0	1.0	1.0	up
f12606	0.0	0.0	1.0	1.0	up
f12589	0.0	0.0	1.0	1.0	up
f12587	0.0	0.0	1.0	1.0	up
f12586	0.0	0.0	1.0	1.0	up
f12585	-0.1223185369769936	-1.0887717990044622e-05	0.7165188185436944	1.0	down
f12583	0.07646928080141793	3.259681943745818e-07	0.3921955740268377	1.0	up
f12582	0.11572032219393037	6.788863849578774e-06	0.9836408100526646	1.0	up
f12581	0.0	0.0	1.0	1.0	up
f12580	0.0	0.0	1.0	1.0	up
f12579	0.0	0.0	1.0	1.0	up
f12578	-0.02390632752894744	-7.80464251874946e-08	0.3635126522362718	1.0	down
f12577	0.0	0.0	1.0	1.0	up
f12588	0.0	0.0	1.0	1.0	up
f12607	0.0	0.0	1.0	1.0	up
f12608	0.046652022479348264	5.947095996816643e-08	0.504884093804075	1.0	up
f12609	0.0	0.0	1.0	1.0	up
f12639	-0.05450407191222388	-1.8471951625542717e-07	0.7692998598125749	1.0	down
f12637	0.0	0.0	1.0	1.0	up
f12635	0.008578929489307812	4.690588866651526e-07	0.3239782131696195	1.0	up
f12633	-0.09472079710442562	-6.506772369903046e-07	0.5614550439388499	1.0	down
f12631	-0.06955076966510121	-1.0083747443786706e-05	0.8443602452815657	1.0	down
f12630	0.0	0.0	1.0	1.0	up
f12629	0.0	0.0	1.0	1.0	up
f12628	-0.11751107017668085	-1.5241567616612885e-06	0.2140231050297861	1.0	down
f12627	0.0	0.0	1.0	1.0	up
f12626	0.0	0.0	1.0	1.0	up
f12625	0.0	0.0	1.0	1.0	up
f12624	0.0	0.0	1.0	1.0	up
f12622	-0.05711411443518971	-7.461301083822036e-07	0.8151100847520232	1.0	down
f12621	0.0	0.0	1.0	1.0	up
f12620	0.0	0.0	1.0	1.0	up
f12619	0.0	0.0	1.0	1.0	up
f12618	0.06127327164424747	4.435389193531591e-06	0.6957270753687363	1.0	up
f12616	0.0	0.0	1.0	1.0	up
f12615	0.0	0.0	1.0	1.0	up
f12613	0.0	0.0	1.0	1.0	up
f12612	0.0	0.0	1.0	1.0	up
f12611	-0.025391952475144086	-2.950943162431941e-07	0.7132500016164911	1.0	down
f12610	0.0	0.0	1.0	1.0	up
f12576	-0.007600325257047716	-1.9209917954867702e-06	0.4324072111477142	1.0	down
f12574	0.12359154561110783	2.2444469504989686e-07	0.2687242712412864	1.0	up
f12573	0.0	0.0	1.0	1.0	up
f12572	0.0	0.0	1.0	1.0	up
f12532	0.0	0.0	1.0	1.0	up
f12530	0.0	0.0	1.0	1.0	up
f12529	0.05289229802514516	3.183784428983927e-09	0.5291570867513564	1.0	up
f12528	0.0	0.0	1.0	1.0	up
f12527	-0.11359804545715832	-1.9679048236866948e-06	0.937106979097308	1.0	down
f12526	0.0	0.0	1.0	1.0	up
f12524	-0.0544096460439947	-3.934097196179209e-06	0.2286737263390285	1.0	down
f12523	0.0	0.0	1.0	1.0	up
f12522	0.0	0.0	1.0	1.0	up
f12521	0.016352613547830262	6.626665708608926e-08	0.6247407528935	1.0	up
f12520	0.025269052295748756	1.1155710853927305e-07	0.6536423931989868	1.0	up
f12519	0.0	0.0	1.0	1.0	up
f12518	0.0	0.0	1.0	1.0	up
f12517	0.0	0.0	1.0	1.0	up
f12516	0.0	0.0	1.0	1.0	up
f12515	0.0	0.0	1.0	1.0	up
f12513	0.0	0.0	1.0	1.0	up
f12512	0.0	0.0	1.0	1.0	up
f12511	0.0	0.0	1.0	1.0	up
f12509	0.0	0.0	1.0	1.0	up
f12508	0.0	0.0	1.0	1.0	up
f12505	0.0	0.0	1.0	1.0	up
f12504	0.0	0.0	1.0	1.0	up
f12533	0.0	0.0	1.0	1.0	up
f12640	-0.03400255784812759	-2.2242747218115258e-07	0.6366387681515837	1.0	down
f12534	0.0	0.0	1.0	1.0	up
f12539	0.0	0.0	1.0	1.0	up
f12571	0.032119819100816814	9.873411363514608e-08	0.3783695536103447	1.0	up
f12570	0.0	0.0	1.0	1.0	up
f12569	0.0	0.0	1.0	1.0	up
f12568	0.0	0.0	1.0	1.0	up
f12567	0.0	0.0	1.0	1.0	up
f12566	-0.023563826903960146	-2.489737311407225e-06	0.2202688224806304	1.0	down
f12565	0.0	0.0	1.0	1.0	up
f12564	0.08056941710046028	4.583801346598193e-07	0.5057309389388344	1.0	up
f12563	0.0	0.0	1.0	1.0	up
f12562	0.0	0.0	1.0	1.0	up
f12559	0.0	0.0	1.0	1.0	up
f12557	-0.22809211489731515	-2.3793818712874785e-05	0.6019792351460329	1.0	down
f12556	0.0	0.0	1.0	1.0	up
f12555	0.0	0.0	1.0	1.0	up
f12554	0.0	0.0	1.0	1.0	up
f12553	0.0	0.0	1.0	1.0	up
f12552	0.0	0.0	1.0	1.0	up
f12551	-0.10618944875780373	-3.895902473050228e-05	0.96683250918095	1.0	down
f12550	-0.01047120177978304	-2.0080115064047276e-09	1.0	1.0	down
f12548	-0.05520515189486156	-1.2392243661452084e-08	0.3719487076201998	1.0	down
f12547	0.0	0.0	1.0	1.0	up
f12546	0.0	0.0	1.0	1.0	up
f12542	-0.08108534196714602	-4.353206923042308e-06	0.6100350641637615	1.0	down
f12537	-0.13968184643939655	-1.7729601495375392e-06	0.8568368469358296	1.0	down
f12503	0.0	0.0	1.0	1.0	up
f12641	0.0	0.0	1.0	1.0	up
f12644	0.10819433981067766	5.150629294803365e-07	0.4738862147384249	1.0	up
f12731	0.0	0.0	1.0	1.0	up
f12730	0.06357751631311494	1.5940386219881474e-08	0.3719487076201998	1.0	up
f12729	0.0	0.0	1.0	1.0	up
f12728	-0.1331260971779563	-8.394183441851055e-07	0.93224822958094	1.0	down
f12727	-0.006630804554630336	-5.948150283074938e-08	0.2796743555148507	1.0	down
f12725	0.0	0.0	1.0	1.0	up
f12724	-0.04454840820719227	-5.0681444408837705e-06	0.8402910655272429	1.0	down
f12723	-0.04044554049685684	-5.336011889448855e-05	0.6976976086467995	1.0	down
f12722	-8.305024648287496e-05	-4.493460437515718e-09	0.1986158117493496	1.0	down
f12721	0.0	0.0	1.0	1.0	up
f12732	0.0	0.0	1.0	1.0	up
f12720	0.0	0.0	1.0	1.0	up
f12718	0.0	0.0	1.0	1.0	up
f12717	0.0	0.0	1.0	1.0	up
