feature	feature_idx	inv_vs_indel_mean_diff_raw	inv_vs_indel_cohen_d	p	q
f11588	11588	-0.00016090727744865163	-0.47382650435209916	6.0108039148944816e-18	7.16225537030045e-16
f32573	32573	7.963442081485742e-06	0.47340720650953155	6.273720217787257e-18	7.448451597697566e-16
f2024	2024	-0.0001340740222648102	-0.47304982650294614	6.53612899772626e-18	7.731981046840942e-16
f26376	26376	0.0001548168218245597	0.47305317484062254	6.646586631325622e-18	7.834365134362517e-16
f3339	3339	4.290112315564849e-05	0.47251611347259137	7.136477181649245e-18	8.381651766605106e-16
f30133	30133	7.102112400649015e-05	0.4701480083148835	7.74185241047212e-18	9.060179278083944e-16
f22070	22070	0.000531774637903644	0.47075102841162353	7.806053771193316e-18	9.10280320193817e-16
f20443	20443	-0.0001352001705163275	-0.4716531249710214	8.25136011702692e-18	9.587963415416245e-16
f2988	2988	-0.00018304559520661962	-0.4715955521879932	8.342884118698406e-18	9.660057484152274e-16
f25663	25663	0.00014275086520033905	0.4714001033683758	8.694241051662338e-18	1.003143981622787e-15
f23997	23997	9.15389493379085e-05	0.47061435082534725	9.266557915688411e-18	1.0654265606360626e-15
f23122	23122	0.0036799218395857937	0.47065407995152014	9.35927355790212e-18	1.0723240417669115e-15
f5943	5943	-9.456905864291393e-05	-0.4700461620460578	9.472592461555355e-18	1.0815258180496373e-15
f29727	29727	-0.00010481950994809658	-0.47074288699025035	9.636211922243876e-18	1.0963867787086365e-15
f2921	2921	-8.814137359357639e-05	-0.4700977161395622	1.0271658143423201e-17	1.164642539943569e-15
f840	840	2.4182559354812837e-05	0.4688002280318236	1.1807855072374141e-17	1.3342061896950202e-15
f11484	11484	-0.00021206628313978268	-0.46878510545420893	1.2887436368909908e-17	1.4511873365513396e-15
f892	892	0.00010781212185455454	0.4681396050819553	1.4335839932974442e-17	1.6087561743962552e-15
f625	625	-0.00010669987604030341	-0.46778339443789696	1.4831552648558424e-17	1.6587041542251277e-15
f31976	31976	8.310983355581162e-05	0.46672866017106096	1.563918203993407e-17	1.7430772689951007e-15
f12280	12280	-0.0001364628488746738	-0.4664246189080994	1.8087886566534164e-17	2.0091656508887846e-15
f28636	28636	3.998658174428523e-05	0.4660254595927817	1.9383691415568165e-17	2.1458270280585732e-15
f8381	8381	8.057072196347041e-06	0.4660657807560142	1.9768837115920372e-17	2.1810951333820833e-15
f10430	10430	6.413084974935504e-05	0.46605603548099633	1.9848020664830632e-17	2.182483023977081e-15
f27097	27097	0.00017688796378154492	0.4657954670064431	1.9991789953193352e-17	2.190939709652976e-15
f4032	4032	-0.00015953813957301984	-0.4657807635792575	2.022821146901591e-17	2.202119712347885e-15
f25165	25165	-7.903860095081785e-05	-0.46583760227288856	2.0198748141440614e-17	2.202119712347885e-15
f28893	28893	-0.00016666482880931912	-0.46567590341875964	2.0336437506219048e-17	2.2065708086218073e-15
f7085	7085	-6.006857556842858e-05	-0.46555200371110195	2.113595126343995e-17	2.285751983499671e-15
f22081	22081	0.00020211107100684395	0.4650074574657625	2.2179557298008224e-17	2.390722807701097e-15
f8455	8455	0.0001698584383484558	0.46480817346123754	2.2695528202757208e-17	2.438318256222781e-15
f26149	26149	-0.00012322921803258527	-0.4644936094047057	2.3774334635254415e-17	2.545873847477179e-15
f413	413	0.0003195834165567898	0.4645578255547003	2.439234845602081e-17	2.603545518589218e-15
f21928	21928	-9.047317134120801e-05	-0.464030675870748	2.5692349692397113e-17	2.733399073767755e-15
f21545	21545	0.0001540002124446411	0.46387499419500466	2.6091292659468192e-17	2.766859151668135e-15
f9450	9450	9.269574581204715e-05	0.46331306617870743	2.753020525873694e-17	2.9100315029622325e-15
f14967	14967	0.00015144682016398294	0.46255070429278033	3.208058464475556e-17	3.3801176772969462e-15
f17958	17958	9.397025255436476e-05	0.4623481235069383	3.5140326395838915e-17	3.690635305573236e-15
f1599	1599	0.00016326328494739887	0.4615175057498981	3.6339687444124036e-17	3.804405361562481e-15
f31704	31704	0.00010501168756101313	0.46122217585304853	3.761461205808873e-17	3.925336330953667e-15
f852	852	-7.30537839743712e-05	-0.4567224771547738	3.8075883086914044e-17	3.960858847593649e-15
f12549	12549	-0.00010254304232408426	-0.46101249243669856	4.041628281729133e-17	4.191015048598108e-15
f9402	9402	4.5481068288739024e-05	0.46021060320551826	4.14447344100405e-17	4.284104281224628e-15
f13368	13368	0.00010383077567114795	0.4605824715164985	4.278074238201477e-17	4.408299894257421e-15
f32281	32281	-0.0007576809147004886	-0.4600651410808143	4.672551891443425e-17	4.799692174884582e-15
f11675	11675	-7.107655916115619e-05	-0.4591921025237256	5.302088462641291e-17	5.429338585744682e-15
f16118	16118	-0.00013833126578122445	-0.4580746000696241	6.211533084622783e-17	6.34079489460808e-15
f8995	8995	-6.502912092400948e-05	-0.4575990747460411	6.67627092833822e-17	6.794038688813255e-15
f31955	31955	4.9546644284938724e-05	0.4576174296622243	6.729731000857836e-17	6.827239177588532e-15
f14852	14852	0.0001265844199224375	0.4572269167303046	6.988921730841416e-17	7.0683020764262815e-15
f20752	20752	-2.081561180862731e-05	-0.4568819192644107	7.816810417758522e-17	7.881269039049578e-15
f15952	15952	7.379494782071561e-06	0.4563632077950746	8.137135798777469e-17	8.146725960736422e-15
f28083	28083	0.0002211525970830865	0.4563247208822594	8.133087330006962e-17	8.146725960736422e-15
f16430	16430	-7.214429666679019e-05	-0.4543717058472358	8.154681747807453e-17	8.146725960736422e-15
f16844	16844	-5.504478939526183e-05	-0.4556593360054548	8.661941307623612e-17	8.627188230036794e-15
f18786	18786	0.0005452099199153183	0.4551341440080719	9.157806989476166e-17	9.076313957992685e-15
f14997	14997	-8.485821443693048e-06	-0.45459302994429573	9.168273681932309e-17	9.076313957992685e-15
f24473	24473	3.169229052998292e-05	0.4552759703916481	9.21824460622755e-17	9.098296363158565e-15
f20159	20159	-0.00015133635343123126	-0.4553584915892249	9.412383943097736e-17	9.262011923346145e-15
f27027	27027	3.4274055921871745e-05	0.4547855338167622	1.0177355296553141e-16	9.984777795133333e-15
f27024	27024	3.9163249701752125e-05	0.45430414569354866	1.0883946477353986e-16	1.0628743487317613e-14
f8895	8895	3.0654493122191133e-05	0.45384158161010796	1.0898613927425286e-16	1.0628743487317613e-14
f25732	25732	0.00010222169491628718	0.45366497602017936	1.1847442928805305e-16	1.151979257837069e-14
f12617	12617	0.00013257223326945677	0.4537068801299373	1.1889114088994432e-16	1.1526109185448803e-14
f11021	11021	-9.062099722671388e-05	-0.4520852021667382	1.398249454255518e-16	1.351558646520496e-14
f8155	8155	0.00014975600733383286	0.45232092290197046	1.4387055472194098e-16	1.3830203721289523e-14
f16567	16567	-9.815943871217315e-05	-0.45243645203278415	1.439239339892495e-16	1.3830203721289523e-14
f12706	12706	-0.000122716221459476	-0.4521110569547851	1.5028826104749193e-16	1.4399548941532794e-14
f20648	20648	-0.00010191548847225412	-0.4516961817900613	1.5819581581912984e-16	1.5113004352073605e-14
f4666	4666	-0.00045224387676820953	-0.45044890819205463	1.650814313380665e-16	1.572496611071443e-14
f30607	30607	0.00032073059247133125	0.4511239386191283	1.7230388573978577e-16	1.6365373124409566e-14
f25299	25299	-0.00675606878873493	-0.45112740942326196	1.777866726103137e-16	1.6837322797961732e-14
f26736	26736	0.0008347974519087334	0.4501786826299215	1.8025158095642293e-16	1.7021567160749473e-14
f3738	3738	7.654518915712417e-05	0.45074720221995	1.8231983849765129e-16	1.716740364336505e-14
f23124	23124	0.00010305384223361865	0.4505619151936757	1.8428600033675815e-16	1.7302818507263298e-14
f31436	31436	0.00019590854222250136	0.4505882141265186	1.8549381724187479e-16	1.7366461152519294e-14
f29293	29293	-0.004901842125857781	-0.45042073127744414	1.8671488775482168e-16	1.7430978467094007e-14
f11717	11717	-0.0001103290599140954	-0.45045884505487926	1.896945956983704e-16	1.765884236319375e-14
f18333	18333	0.00013552305788055362	0.4502036209579415	1.9496505298197796e-16	1.8046934621789417e-14
f13781	13781	0.00010805620175753056	0.45012760857853457	1.945137801152073e-16	1.8046934621789417e-14
f32534	32534	-3.001260960965218e-05	-0.4502228410476981	1.9567207116238928e-16	1.806135895168781e-14
f19838	19838	-2.1766384810949345e-05	-0.450479060999022	1.9857452668931054e-16	1.8277781153245304e-14
f24951	24951	-0.004967935906648303	-0.4499756184231432	2.0811509284772615e-16	1.910228392838737e-14
f19436	19436	0.0001572295587850801	0.44980255292297555	2.1016974309732742e-16	1.923698922294197e-14
f23725	23725	0.00012545968262981787	0.4496163486503681	2.1732199484627518e-16	1.983623155187394e-14
f25672	25672	0.00012955795586354465	0.4492231525557998	2.2009419581936125e-16	2.0033462801691194e-14
f30162	30162	-0.00010234361735326404	-0.4490343769341473	2.2186630953110886e-16	2.0138823353782202e-14
f23476	23476	9.888086538142359e-05	0.44929784191700184	2.2522171018651845e-16	2.0386919887822753e-14
f13648	13648	-0.0001747135166364647	-0.4487258922848391	2.394026000062367e-16	2.161086610745004e-14
f2172	2172	5.73981300788416e-05	0.44817360488882685	2.4851858295676757e-16	2.232977130309734e-14
f5217	5217	-0.0001182178137345805	-0.44872361396153804	2.487294471933145e-16	2.232977130309734e-14
f15049	15049	-5.31833294943291e-05	-0.44848731442592477	2.540391238218054e-16	2.2744136637685573e-14
f25446	25446	-9.210798080987714e-05	-0.4483967435449366	2.5691845527386275e-16	2.293924779949301e-14
f11286	11286	-0.0008229434677923563	-0.4484116667107142	2.661482334057101e-16	2.3698764435430187e-14
f22510	22510	-8.060852659192668e-05	-0.4478145567798756	2.769529479076028e-16	2.4594022214190592e-14
f27539	27539	-0.00012200289115363766	-0.44740830277744914	2.9542517684546907e-16	2.6163492418573867e-14
f1862	1862	-1.316587876707282e-05	-0.44626679284661036	3.135997175498458e-16	2.7698209015292042e-14
f32229	32229	-0.0001343699549241657	-0.44676720332970943	3.21687689631443e-16	2.8336188746890117e-14
f13930	13930	7.05893098022768e-05	0.4463760439049078	3.444354795151699e-16	3.025861070443187e-14
f12081	12081	-0.00010215579431782576	-0.44599399651178173	3.68754321209199e-16	3.230839999300276e-14
f26161	26161	0.0003937771941127721	0.44477477359009665	3.8101637853511107e-16	3.3293719178236055e-14
f5103	5103	4.846368235640901e-05	0.44470665325619174	4.008769334039194e-16	3.49359982813288e-14
f6667	6667	0.00013811874948260085	0.44519627057926503	4.1238509039325394e-16	3.584359321487041e-14
f26824	26824	2.8590162853236378e-05	0.44423510525662346	4.2837492378509376e-16	3.7134892863994585e-14
f2234	2234	-0.00017468638761004385	-0.44474156284888394	4.342316438057142e-16	3.754327837526555e-14
f30551	30551	-8.984548783960886e-05	-0.4447000370253656	4.441863416764036e-16	3.8302889589611556e-14
f11404	11404	0.00031467585856002444	0.44370388288282736	4.536527058617706e-16	3.9016514083145665e-14
f20504	20504	2.0146088275266396e-05	0.44423270407433435	4.564833517980133e-16	3.915718971653743e-14
f29991	29991	-0.00022106645477833808	-0.44356318397374006	4.741236541676015e-16	4.0564187727843256e-14
f12524	12524	-0.00010859956960952591	-0.44358094748091276	4.767605020247945e-16	4.0683562839449134e-14
f20204	20204	-0.00015702377206512858	-0.44357959455574836	5.047255717964006e-16	4.295804554967391e-14
f16308	16308	0.00012353788217816535	0.44331587072309686	5.369786155332521e-16	4.558475459532022e-14
f21055	21055	0.0001230608684168796	0.4425300745526466	5.790970211647566e-16	4.903320720807944e-14
f15401	15401	0.00019193874134673802	0.442336047553397	6.129018651903134e-16	5.1761774016897395e-14
f22854	22854	-0.00010680217188824567	-0.44225486516510015	6.187053467079322e-16	5.2117575323715993e-14
f15170	15170	4.492683830384132e-05	0.44198701787394823	6.52984574937884e-16	5.4864098850165596e-14
f29839	29839	-9.92622330055123e-05	-0.4412312872820716	7.320414669740666e-16	6.134919383582152e-14
f4406	4406	-2.642750746807516e-05	-0.44077411034796454	7.425843278185537e-16	6.207398789275094e-14
f9154	9154	-0.00012195788481351754	-0.4404258633667575	8.191261792841819e-16	6.829803216993403e-14
f24470	24470	0.00011587429827548996	0.4402035705749231	8.302337492931474e-16	6.904847588029912e-14
f25852	25852	-2.363677483507282e-05	-0.43915031378466574	8.883803121738086e-16	7.369733182104142e-14
f13685	13685	0.0001646941442543591	0.439384200771781	9.17816157453796e-16	7.594696931173229e-14
f12969	12969	-0.00010010800945435352	-0.4394126936455819	9.33030977682638e-16	7.701148382041482e-14
f36	36	0.0008218763586644076	0.4394524042775145	9.73488526522325e-16	8.005189131850296e-14
f22217	22217	-0.00955727555123823	-0.4393473855203977	9.747529490992029e-16	8.005189131850296e-14
f2450	2450	0.00014990379303656353	0.4388947473693042	1.014843428790818e-15	8.31359736865438e-14
f320	320	0.00014018077668359702	0.43770402688151555	1.1866159542075108e-15	9.696516605354542e-14
f15999	15999	0.00011544405133203586	0.43781572824172327	1.2242284043459397e-15	9.978984167564117e-14
f18411	18411	3.617445094278083e-05	0.4375183536103299	1.2290934911751367e-15	9.981032460312548e-14
f5654	5654	-0.0001565945869879215	-0.43743336139607514	1.2305716290180266e-15	9.981032460312548e-14
f7376	7376	-0.00010566160560951435	-0.43695159952391416	1.3447551994159361e-15	1.0880231697397875e-13
f32061	32061	2.36116866446017e-05	0.4355334004293113	1.495412439089927e-15	1.2069378030566188e-13
f17667	17667	0.00011869630843908192	0.4357332818713652	1.58133918005053e-15	1.2731528808819598e-13
f30608	30608	0.00010977050873667135	0.43534698244431586	1.614160278340571e-15	1.2963922549182312e-13
f20513	20513	-0.00014727617683612545	-0.43515807336220785	1.6476532399684798e-15	1.32005626814883e-13
f29455	29455	0.00016069936100913246	0.43535170256430494	1.6791803360099058e-15	1.342033689033478e-13
f15272	15272	-0.00011702452213025285	-0.43482696127897835	1.8029349032317953e-15	1.4374348153065565e-13
f13491	13491	-0.0016379668371519075	-0.4336357720637831	1.8184365648105896e-15	1.4462749843619756e-13
f24703	24703	6.624282203639658e-06	0.4335836542329353	1.931175687615043e-15	1.5322219111808651e-13
f22313	22313	-3.5749106123798164e-05	-0.4342623625464842	1.958754571335515e-15	1.5503495119208253e-13
f21129	21129	8.335077246426538e-05	0.4324052268300794	2.0700005458421603e-15	1.6344524791844796e-13
f326	326	0.00023751204536113488	0.43356087531825	2.1345302091371056e-15	1.6813530262741508e-13
f13768	13768	9.647964324228399e-05	0.43330883970755885	2.179079432469833e-15	1.7123279338890046e-13
f5009	5009	1.9741987275015812e-05	0.4321801597621949	2.186865943055946e-15	1.7143354837812736e-13
f9551	9551	0.00011898730574362812	0.433244783303833	2.246925925742888e-15	1.7552745940558764e-13
f11871	11871	3.7350184414078416e-05	0.4328007534682429	2.2498026413069705e-15	1.7552745940558764e-13
f1169	1169	4.5640529107393895e-05	0.4331494727711769	2.2729872744867063e-15	1.769150760341577e-13
f2708	2708	-0.00697014537772962	-0.43304782428039196	2.2859304256406394e-15	1.7750087248197268e-13
f23199	23199	0.0006688114232721481	0.4325730979440631	2.3292975619624345e-15	1.804153517960221e-13
f15484	15484	-0.00012611712468372257	-0.4329729753939768	2.3344759875950127e-15	1.804153517960221e-13
f4489	4489	1.7479348217810702e-05	0.4323530787063374	2.3605451365524307e-15	1.8200080714011777e-13
f23110	23110	0.0005194896667022217	0.4317192386442085	2.4945808750423956e-15	1.918836293741531e-13
f15407	15407	2.0909022761251047e-05	0.4325185307487395	2.5033112602194223e-15	1.9210422336035135e-13
f19802	19802	-0.00014840796479152882	-0.431691586011387	2.575934543019724e-15	1.9721547454595868e-13
f26829	26829	-2.642707442906353e-05	-0.43205689519672796	2.7643667625160338e-15	2.1114864819143448e-13
f312	312	-0.00016760585740225255	-0.4311114650615825	2.865844381650574e-15	2.183906713905256e-13
f17080	17080	-4.705028104321432e-05	-0.4312660618949919	3.078894627547097e-15	2.34081714977873e-13
f1395	1395	3.511546637517833e-05	0.4310249252521543	3.1452876569556484e-15	2.3857589338685805e-13
f19836	19836	0.00010451789593259621	0.4307676911584528	3.175505018955742e-15	2.4031165926360684e-13
f24389	24389	0.00010497709184294633	0.43070673821967304	3.226516660815164e-15	2.4360944226173107e-13
f1057	1057	-7.371878841825362e-05	-0.43066259745952745	3.2362864485352867e-15	2.4378536631173395e-13
f12527	12527	2.6282164994232256e-05	0.43012426951136834	3.277148899411259e-15	2.462972824218077e-13
f21097	21097	0.00014122875218682956	0.4303795306657135	3.356186884079862e-15	2.516602558753522e-13
f1260	1260	0.001158715486006778	0.4298749081701564	3.519118167169933e-15	2.6327503219594603e-13
f30095	30095	8.960914270573994e-05	0.4297129158995167	3.699402992192689e-15	2.7613220329879276e-13
f18868	18868	0.006678734022591795	0.4296870560311358	3.710496460613084e-15	2.7633079095765807e-13
f10731	10731	-0.0016745796607574447	-0.4284814884883893	3.74443935137648e-15	2.7822627815397847e-13
f8843	8843	-6.192890344079517e-06	-0.4283923621121761	3.800260713701754e-15	2.817351653090024e-13
f18204	18204	-0.00012896181215442734	-0.42931698030788895	3.969187197607817e-15	2.9359441555578546e-13
f3921	3921	0.0010452575282293506	0.4292390398694036	4.055029577323865e-15	2.992684891661e-13
f24319	24319	0.007118481416255235	0.4289279452438936	4.072649147935177e-15	2.9989340961694356e-13
f11431	11431	-0.0005272979179374357	-0.42882007776233	4.264760818335246e-15	3.1333561097580567e-13
f30705	30705	-5.241558316031712e-05	-0.42798166636304036	4.383530805548639e-15	3.2134124706088995e-13
f13173	13173	0.0004994742744929681	0.4271739475714157	4.4401375812396855e-15	3.2476434879924557e-13
f31332	31332	-0.00010337121360082944	-0.4278177659468772	4.743666498547801e-15	3.461925697648426e-13
f19996	19996	0.0014462711873264717	0.4277799650331307	5.01255097445363e-15	3.6500282295754786e-13
f13890	13890	-0.00014603956945523223	-0.4274230759296751	5.028421768629839e-15	3.6534661754869744e-13
