feature	feature_idx	spearman_af	p	q
f2920	2920	0.015663155310740706	0.6790990334677134	1.0
f8074	8074	0.015647206241973077	0.6794076379751458	1.0
f31447	31447	0.01563483000529095	0.6796471473661527	1.0
f25487	25487	0.015628534544542938	0.6797689917728449	1.0
f294	294	0.015580790870120376	0.6806933099229583	1.0
f10011	10011	0.01557019645908865	0.6808984828109591	1.0
f27602	27602	0.015553355433714599	0.6812246770238356	1.0
f15356	15356	0.015540076914215184	0.6814819109225313	1.0
f13095	13095	0.015518866006817228	0.6818928891379229	1.0
f20068	20068	0.015512913434836583	0.6820082418886699	1.0
f10203	10203	0.015496887123599418	0.6823188468612611	1.0
f15076	15076	0.015440870048851718	0.6834049320537441	1.0
f28530	28530	0.015438947083632179	0.6834422270262502	1.0
f6132	6132	0.015432944611997802	0.6835586469938766	1.0
f24115	24115	0.015431797032980744	0.6835809055320826	1.0
f31737	31737	0.015422755476352626	0.6837562859145668	1.0
f26638	26638	0.015420811334532509	0.6837939989392331	1.0
f19143	19143	0.01541603998439294	0.6838865583038468	1.0
f23568	23568	0.015411081276440508	0.6839827572430369	1.0
f12447	12447	0.015387799961393125	0.6844344831782551	1.0
f5474	5474	0.015320357304681816	0.6857437043928699	1.0
f24059	24059	0.015309639610116403	0.68595184699158	1.0
f28630	28630	0.015291180834712148	0.6863103807020625	1.0
f7041	7041	0.015264249315094708	0.6868336109870735	1.0
f14181	14181	0.015221008017450702	0.6876740236747784	1.0
f6394	6394	0.015134969201410341	0.6893473687391031	1.0
f10178	10178	0.015104299296967612	0.6899442264921384	1.0
f16414	16414	0.01509330318103842	0.6901582654867647	1.0
f28431	28431	0.015088570866537062	0.6902503874284666	1.0
f2553	2553	0.015085718210640996	0.6903059210726061	1.0
f26800	26800	0.01506850036743978	0.6906411421290434	1.0
f30451	30451	0.015064123306941665	0.6907263705211835	1.0
f26849	26849	0.015025175493298537	0.6914849191321177	1.0
f6957	6957	0.015023348809969231	0.6915205032566323	1.0
f28280	28280	0.015007192126543428	0.6918352679875901	1.0
f30448	30448	0.014987613268505302	0.6922167747762938	1.0
f21974	21974	0.014953732309165689	0.6928771514072023	1.0
f18333	18333	0.014931731287636748	0.6933060999516149	1.0
f21182	21182	0.014925100055192332	0.6934354067188154	1.0
f28694	28694	0.014875696421045739	0.6943990409281218	1.0
f26239	26239	0.014850451494217789	0.6948916420314204	1.0
f15559	15559	0.0148240224558168	0.6954074863199872	1.0
f12066	12066	0.014817392950801238	0.6955369036634924	1.0
f31199	31199	0.014808236970418462	0.695715655942325	1.0
f5487	5487	0.014791884432630487	0.6960349486410283	1.0
f6662	6662	0.014791184018814752	0.6960486258245528	1.0
f17667	17667	0.014783826942439633	0.6961922955456029	1.0
f32078	32078	0.014775220961184152	0.6963603678109163	1.0
f3633	3633	0.01477490707882335	0.6963664981217342	1.0
f26347	26347	0.014773285990212654	0.6963981592699164	1.0
f28711	28711	0.014749387897869335	0.6968649692190774	1.0
f2683	2683	0.014742692084433144	0.6969957814799267	1.0
f14253	14253	0.01472351660045064	0.6973704516201414	1.0
f16911	16911	0.014720695133596404	0.6974255865311189	1.0
f3502	3502	0.014714581378541902	0.6975450622471293	1.0
f4230	4230	0.014710304917328354	0.6976286377997614	1.0
f32479	32479	0.014702352046857582	0.6977840717273145	1.0
f7182	7182	0.014682052419418267	0.6981808727235752	1.0
f10950	10950	0.014679846759255901	0.6982239921777498	1.0
f21151	21151	0.014669736237478321	0.6984216598057045	1.0
f21306	21306	0.014669736237478321	0.6984216598057045	1.0
f12566	12566	0.014657926214446606	0.6986525796920341	1.0
f12397	12397	0.014651765494855345	0.6987730505094024	1.0
f11603	11603	0.014651021660045822	0.69878759646333	1.0
f1375	1375	0.01464980178517234	0.6988114517886979	1.0
f7950	7950	0.01464318158487528	0.6989409186287443	1.0
f21797	21797	0.014625238972818498	0.6992918542425992	1.0
f12204	12204	0.014612443924776989	0.699542148947209	1.0
f25650	25650	0.014589525383813622	0.6999905592449182	1.0
f8539	8539	0.014586869272959047	0.7000425338546293	1.0
f15433	15433	0.014580649506950656	0.7001642473282056	1.0
f20634	20634	0.014547697268986883	0.7008092118327789	1.0
f24597	24597	0.014538718342248803	0.700984991074828	1.0
f12639	12639	0.014502505723985834	0.7016940826845938	1.0
f2757	2757	0.014433890584155668	0.7030383697523473	1.0
f22906	22906	0.014419410703102745	0.7033221738011352	1.0
f13209	13209	0.014400383950860457	0.7036951587297284	1.0
f5108	5108	0.014396868996845946	0.7037640708091216	1.0
f13228	13228	0.014369259735155782	0.7043054458131431	1.0
f8777	8777	0.01436250390195944	0.704437940055344	1.0
f14404	14404	0.014359464121147782	0.7044975586350778	1.0
f22312	22312	0.01435049694001336	0.704673440620156	1.0
f28392	28392	0.01434018151544068	0.7048757864938192	1.0
f2479	2479	0.014298273499335637	0.7056980622267663	1.0
f10227	10227	0.014268854721855824	0.7062754920385015	1.0
f15868	15868	0.014264165621114709	0.7063675449976872	1.0
f4013	4013	0.01424837822471673	0.7066775029947076	1.0
f9063	9063	0.014244044267332319	0.7067626011838479	1.0
f9801	9801	0.014240445425729715	0.7068332679952053	1.0
f19877	19877	0.014202382093172213	0.707580833386045	1.0
f21473	21473	0.014191474568212233	0.7077951095158038	1.0
f24350	24350	0.014158702048976804	0.7084390579083615	1.0
f24325	24325	0.014156238373339009	0.7084874751711252	1.0
f3635	3635	0.014153525601713639	0.7085407891401903	1.0
f4309	4309	0.014129884706415364	0.7090054628033914	1.0
f20667	20667	0.014090749231832988	0.7097749276480112	1.0
f20461	20461	0.013982058632739719	0.7119135028786353	1.0
f30991	30991	0.0139782559507218	0.7119883647879409	1.0
f28411	28411	0.013959462104025702	0.7123583925409154	1.0
f15101	15101	0.013927990497273827	0.7129781811239035	1.0
f28178	28178	0.013906671643285979	0.7133981331517023	1.0
f22413	22413	0.013902303481478069	0.7134841906198821	1.0
f18138	18138	0.013884754633536521	0.7138299583854985	1.0
f24067	24067	0.013870397910223332	0.7141128748314944	1.0
f22534	22534	0.013869085908843198	0.714138731348183	1.0
f10601	10601	0.013839978750217615	0.7147124503987159	1.0
f24242	24242	0.013823307962379865	0.7150411138281053	1.0
f27320	27320	0.013789830727929076	0.7157012743946204	1.0
f984	984	0.01378917805738025	0.715714146963373	1.0
f1198	1198	0.01378917805738025	0.715714146963373	1.0
f6202	6202	0.01378917805738025	0.715714146963373	1.0
f8654	8654	0.01378917805738025	0.715714146963373	1.0
f12377	12377	0.01378917805738025	0.715714146963373	1.0
f17998	17998	0.01378917805738025	0.715714146963373	1.0
f18402	18402	0.01378917805738025	0.715714146963373	1.0
f23392	23392	0.01378917805738025	0.715714146963373	1.0
f25472	25472	0.01378917805738025	0.715714146963373	1.0
f27594	27594	0.01378917805738025	0.715714146963373	1.0
f15777	15777	0.013786114620292634	0.7157745679642936	1.0
f1407	1407	0.01372765713254158	0.7169278808318843	1.0
f3287	3287	0.01372765713254158	0.7169278808318843	1.0
f6119	6119	0.01372765713254158	0.7169278808318843	1.0
f8287	8287	0.01372765713254158	0.7169278808318843	1.0
f9467	9467	0.01372765713254158	0.7169278808318843	1.0
f12153	12153	0.01372765713254158	0.7169278808318843	1.0
f26721	26721	0.01372765713254158	0.7169278808318843	1.0
f28885	28885	0.01372765713254158	0.7169278808318843	1.0
f25625	25625	0.013723505311050654	0.7170098170189334	1.0
f8804	8804	0.013695504680746142	0.7175624942172051	1.0
f3400	3400	0.013680367757955995	0.7178613286713641	1.0
f4296	4296	0.01367130299550529	0.7180403066320217	1.0
f2810	2810	0.01365709051108025	0.7183209541645295	1.0
f4537	4537	0.013646105555461058	0.7185378951235563	1.0
f14259	14259	0.013643625376521692	0.7185868791009046	1.0
f8675	8675	0.013619460816831344	0.7190641938347864	1.0
f15394	15394	0.013614975311276322	0.719152806615285	1.0
f12622	12622	0.01358908642344968	0.7196643245200689	1.0
f28773	28773	0.013575274268104495	0.7199372791567774	1.0
f6921	6921	0.013574311803928034	0.7199563006200687	1.0
f3663	3663	0.013560597441204147	0.720227360404143	1.0
f629	629	0.0135332668599616	0.7207676448103733	1.0
f26710	26710	0.013519054628294825	0.7210486542148857	1.0
f11014	11014	0.013516835552485904	0.7210925339809622	1.0
f21834	21834	0.013506206363426615	0.7213027271234852	1.0
f10413	10413	0.01349118024898793	0.721599905685226	1.0
f11509	11509	0.01348732678213278	0.7216761242777493	1.0
f3857	3857	0.01348716656159798	0.7216792933756636	1.0
f18274	18274	0.013486655874734261	0.7216893945888059	1.0
f27807	27807	0.013455426310396383	0.7223071967658833	1.0
f21600	21600	0.013445296744087773	0.7225076248269896	1.0
f29560	29560	0.01343757058651576	0.7226605107596836	1.0
f5393	5393	0.013408786938555971	0.7232301815125121	1.0
f24321	24321	0.013408786938555971	0.7232301815125121	1.0
f24702	24702	0.013408786938555971	0.7232301815125121	1.0
f26594	26594	0.013408786938555971	0.7232301815125121	1.0
f16716	16716	0.013396226580681115	0.7234788174694513	1.0
f9504	9504	0.013394759769686286	0.7235078553216693	1.0
f24868	24868	0.013379148166213441	0.7238169363966206	1.0
f13593	13593	0.013333701588028577	0.7247169508573228	1.0
f21643	21643	0.013325164014140547	0.7248860695753274	1.0
f5019	5019	0.013305096621048845	0.725283632394823	1.0
f26479	26479	0.013275172781047144	0.7258766022927203	1.0
f13823	13823	0.013269133626866252	0.7259962938862162	1.0
f18609	18609	0.013213012751375564	0.7271088873289148	1.0
f16927	16927	0.013151685841206748	0.728325346929152	1.0
f1163	1163	0.013123493599437758	0.7288847879757439	1.0
f13962	13962	0.013123493599437758	0.7288847879757439	1.0
f30145	30145	0.013123493599437758	0.7288847879757439	1.0
f28054	28054	0.013089480291359914	0.7295599328457943	1.0
f11858	11858	0.013079981629202986	0.7297485133037162	1.0
f9121	9121	0.013061774870883296	0.730110024405505	1.0
f26708	26708	0.013053053687183182	0.7302832123371109	1.0
f12382	12382	0.013024395932121973	0.7308524034013878	1.0
f31044	31044	0.013009244868471248	0.7311533887171952	1.0
f4888	4888	0.01297379515959284	0.7318577805527593	1.0
f20001	20001	0.012969488594399113	0.7319433681223267	1.0
f17807	17807	0.012961205513022288	0.7321079933069635	1.0
f29215	29215	0.012935455338459365	0.7326198532851433	1.0
f3075	3075	0.012888185748446223	0.7335597833298374	1.0
f28852	28852	0.012880199997435338	0.7337186150409987	1.0
f27499	27499	0.012838629851972648	0.7345456033993685	1.0
f17356	17356	0.01282675690535747	0.7347818579380333	1.0
f24651	24651	0.012793947211103667	0.7354348537822495	1.0
f23288	23288	0.012778170683507447	0.7357489145283085	1.0
f6469	6469	0.012749650749554775	0.7363167679991675	1.0
f22806	22806	0.01273352547364829	0.7366378980824366	1.0
f23377	23377	0.01269174606746781	0.7374701359679364	1.0
f21584	21584	0.012675711341457743	0.7377896263215742	1.0
f25464	25464	0.012654825100287781	0.7382058504269503	1.0
f23689	23689	0.012646983083644793	0.7383621470778114	1.0
f27920	27920	0.012612129077754237	0.7390569412677924	1.0
f7144	7144	0.012606566213016363	0.7391678534085773	1.0
f17407	17407	0.012577827508999414	0.7397409305595686	1.0
f21452	21452	0.012567584952013613	0.7399452117832622	1.0
f28678	28678	0.01255992749028332	0.7400979469008839	1.0
f26087	26087	0.012468813378234868	0.7419160848561586	1.0
f26322	26322	0.012453808285530506	0.7422156424091505	1.0
f6420	6420	0.012441910452857492	0.742453195178036	1.0
f26550	26550	0.012431449698836894	0.7426620753811917	1.0
f31079	31079	0.012431303679878828	0.7426649912197391	1.0
f22309	22309	0.012418637836231003	0.7429179282512076	1.0
f13959	13959	0.012381808394057111	0.7436535698646352	1.0
f29132	29132	0.012340135565548683	0.7444862362500978	1.0
f10071	10071	0.012272008153313998	0.7458481343532827	1.0
f2012	2012	0.012267613582083123	0.74593601110306	1.0
f28631	28631	0.012267613582083123	0.74593601110306	1.0
f31677	31677	0.012267613582083123	0.74593601110306	1.0
f12068	12068	0.012202975923166885	0.7472289288623661	1.0
f13758	13758	0.012171221690285275	0.7478643546919455	1.0
f22226	22226	0.01213918470999035	0.7485056117718581	1.0
f17890	17890	0.012116889822002777	0.7489519721268335	1.0
f12958	12958	0.012095928336968766	0.7493717133230683	1.0
f8045	8045	0.012067144603427848	0.7499482110618514	1.0
f8053	8053	0.012043685306685287	0.7504181709347942	1.0
f25942	25942	0.012027971931215605	0.7507330085433752	1.0
f9135	9135	0.012018379148984378	0.7509252325916211	1.0
f9887	9887	0.012004113558418968	0.7512111207887486	1.0
f3549	3549	0.011994951339406125	0.7513947533345516	1.0
f792	792	0.011978845113182196	0.7517175942624782	1.0
f25028	25028	0.011966526178531067	0.7519645501688886	1.0
f19555	19555	0.011958814348601285	0.7521191610111587	1.0
f22882	22882	0.011910761335587546	0.7530827766045024	1.0
f24450	24450	0.011910761335587546	0.7530827766045024	1.0
f9824	9824	0.011864925219324916	0.7540022942211394	1.0
f27576	27576	0.011858344095092314	0.7541343466640366	1.0
f1116	1116	0.011843468898663325	0.7544328488465579	1.0
f5619	5619	0.011843468898663325	0.7544328488465579	1.0
f6768	6768	0.011843468898663325	0.7544328488465579	1.0
f12378	12378	0.011843468898663325	0.7544328488465579	1.0
f21664	21664	0.011843468898663325	0.7544328488465579	1.0
f14576	14576	0.01180042978702146	0.755296725423056	1.0
f13161	13161	0.011779574208944791	0.7557154463538907	1.0
f10496	10496	0.011775680282570719	0.7557936333021845	1.0
f14022	14022	0.011746858998211393	0.756372419343751	1.0
f17689	17689	0.011735523153131226	0.7566001020045314	1.0
f13487	13487	0.01171854801944785	0.7569410902998716	1.0
f24099	24099	0.011703806599881756	0.7572372471343654	1.0
f25646	25646	0.011696496252019024	0.7573841260695089	1.0
f5624	5624	0.011688053911464356	0.7575537597905343	1.0
f26778	26778	0.011682135775759455	0.7576726810810958	1.0
f8229	8229	0.011642165273927097	0.7584760134176524	1.0
f15622	15622	0.011629943405301027	0.7587217021146859	1.0
f22637	22637	0.011561946058502534	0.7600890541209457	1.0
f1774	1774	0.01153446466209148	0.7606418874462145	1.0
f17427	17427	0.011522757604613678	0.7608774311629481	1.0
f15372	15372	0.011512236253747374	0.7610891375661146	1.0
f8949	8949	0.011507177146102023	0.761190941257644	1.0
f27961	27961	0.01148721083501423	0.7615927607026016	1.0
f12975	12975	0.011440813502376915	0.7625267486534207	1.0
f15314	15314	0.011430715721488892	0.7627300648617581	1.0
f28135	28135	0.011397984877073006	0.7633892041831398	1.0
f20782	20782	0.011390090170435371	0.7635482147730872	1.0
f15561	15561	0.011382453131527926	0.7637020450408697	1.0
f12488	12488	0.011347365850490145	0.7644089157042779	1.0
f4813	4813	0.011327473978007855	0.7648097457334635	1.0
f17899	17899	0.011320416477071193	0.764951972615003	1.0
f8219	8219	0.01130878954977019	0.7651863024936015	1.0
f30495	30495	0.011278226291955866	0.7658023786977713	1.0
f14610	14610	0.011278083392779718	0.765805259522968	1.0
f29988	29988	0.01127774552884801	0.7658120708202092	1.0
f16741	16741	0.011277674114027013	0.7658135105369384	1.0
f22865	22865	0.011266312950352726	0.7660425609071194	1.0
f27098	27098	0.011262599194205122	0.7661174377014095	1.0
f21711	21711	0.0112389204624856	0.7665948997987571	1.0
f13857	13857	0.011234072020571167	0.766692675547417	1.0
f31459	31459	0.01121123392907585	0.7671532880803307	1.0
f5620	5620	0.011210979766542185	0.7671584146472586	1.0
f20376	20376	0.011206953327130854	0.7672396310073609	1.0
f22170	22170	0.01119901404597348	0.7673997798493473	1.0
f16721	16721	0.011187548809798862	0.7676310707087796	1.0
f22886	22886	0.011151056310408443	0.7683673797158673	1.0
f10892	10892	0.011129793250898941	0.7687965005988344	1.0
f32485	32485	0.01110082272642235	0.7693812836027563	1.0
f20423	20423	0.011084570349747778	0.7697094024464162	1.0
f20282	20282	0.01108188040829332	0.7697637135804224	1.0
f8728	8728	0.01106706487784851	0.7700628660280494	1.0
f10621	10621	0.011044316971780314	0.7705222539827933	1.0
f14357	14357	0.01104041752640964	0.7706010103231637	1.0
f17382	17382	0.011016659024940504	0.7710809071294865	1.0
f32665	32665	0.010987319695398946	0.7716736514536141	1.0
f1566	1566	0.010985178400923966	0.7717169173732633	1.0
f20658	20658	0.010982597231272626	0.771769072131238	1.0
f7970	7970	0.010967211545195046	0.7720799745249564	1.0
f21291	21291	0.010941179151550082	0.7726061007372669	1.0
f4211	4211	0.010915243347161256	0.7731303785794691	1.0
f4600	4600	0.010903954488679805	0.7733586088539819	1.0
f20075	20075	0.010886722316712246	0.773707034603342	1.0
f17547	17547	0.010872948701394266	0.7739855628204514	1.0
f21624	21624	0.010862430184494514	0.7741982864263428	1.0
f20545	20545	0.010851846033204458	0.7744123544818403	1.0
f8312	8312	0.010851821750203808	0.7744128456334627	1.0
f10685	10685	0.010746922405816406	0.7765353938563887	1.0
f3707	3707	0.01071577768650232	0.7771659020011894	1.0
f19297	19297	0.010701037153473635	0.7774643672869791	1.0
f6178	6178	0.01070078482995479	0.7774694766014274	1.0
f1539	1539	0.01068969577967769	0.7776940289438085	1.0
f26227	26227	0.010675112551798828	0.7779893662948716	1.0
f29010	29010	0.010672417634315508	0.7780439468658394	1.0
f8162	8162	0.010633152614582898	0.7788393110577055	1.0
f29342	29342	0.010624217366329946	0.7790203384846026	1.0
f26686	26686	0.010616369052265835	0.7791793545788229	1.0
f1060	1060	0.010573829143804099	0.7800414235823445	1.0
f25580	25580	0.01057284273476263	0.7800614163159155	1.0
f30133	30133	0.010571506996560712	0.7800884895533466	1.0
f11287	11287	0.010565803129778456	0.7802041006353801	1.0
f4705	4705	0.010499638222489852	0.7815455440651273	1.0
f2259	2259	0.010477271895262241	0.7819991513518771	1.0
f25273	25273	0.010463800460360865	0.7822723987120838	1.0
f23201	23201	0.010443524060712165	0.7826837248667403	1.0
f30399	30399	0.010395420016158346	0.7836598037646888	1.0
f12258	12258	0.01037294015311861	0.7841160591334694	1.0
f315	315	0.010365657987961706	0.7842638751644636	1.0
f508	508	0.010365657987961706	0.7842638751644636	1.0
f562	562	0.010365657987961706	0.7842638751644636	1.0
f576	576	0.010365657987961706	0.7842638751644636	1.0
f951	951	0.010365657987961706	0.7842638751644636	1.0
f1240	1240	0.010365657987961706	0.7842638751644636	1.0
f1588	1588	0.010365657987961706	0.7842638751644636	1.0
f1916	1916	0.010365657987961706	0.7842638751644636	1.0
f2730	2730	0.010365657987961706	0.7842638751644636	1.0
f4390	4390	0.010365657987961706	0.7842638751644636	1.0
f4743	4743	0.010365657987961706	0.7842638751644636	1.0
