feature	feature_idx	inv_coding_vs_other_mean_diff_raw	inv_coding_vs_other_cohen_d	p	q
f16119	16119	-2.3913790043920536e-06	-0.01767565028734983	0.8266869866896327	1.0
f8688	8688	-6.344450639749789e-07	-0.017710386269695386	0.8211143598701652	1.0
f9761	9761	-7.641496664674574e-06	-0.01773873351621146	0.8067714498931692	1.0
f29396	29396	-8.638604819963776e-08	-0.01794324537269718	0.8051080643892411	1.0
f13449	13449	-2.4589593469303612e-05	-0.017972565112375848	0.8048467505846415	1.0
f1066	1066	-1.4096920794834737e-06	-0.017991673598859954	0.8110984166555124	1.0
f17533	17533	-4.662369219653912e-06	-0.017998627936802514	0.8114008341883521	1.0
f3323	3323	-1.7588170084812928e-05	-0.018116475873099235	0.8110380124244363	1.0
f4176	4176	-8.58965477766428e-06	-0.018177695377426906	0.81146466396232	1.0
f840	840	-1.310011412985055e-06	-0.018278549934260563	0.8104038797989828	1.0
f17395	17395	-9.44987093393063e-06	-0.018309232775889885	0.8100352591645693	1.0
f21020	21020	-2.011486572892585e-06	-0.018322371904905113	0.8162373357041904	1.0
f23507	23507	-6.751519858112692e-06	-0.018342343449131694	0.8102363824204911	1.0
f24345	24345	-1.860633139604693e-07	-0.01842873700672591	0.7881501632409602	1.0
f23600	23600	-4.0385146159817024e-06	-0.01846936106905524	0.7996685655752378	1.0
f29307	29307	-7.794369151767938e-06	-0.018494406677266075	0.8010705855658793	1.0
f9572	9572	-5.326805833621481e-07	-0.018607672001883402	0.8107067747037946	1.0
f9331	9331	-2.601327410641069e-06	-0.018710237374762927	0.8080285772588578	1.0
f7391	7391	-2.4538236557346087e-05	-0.018883653300330348	0.8074457063509001	1.0
f12183	12183	-5.171440607015339e-06	-0.019135806437241335	0.813667119324783	1.0
f17299	17299	-7.742016768579367e-07	-0.019147749983956863	0.8120977943464596	1.0
f30304	30304	-3.5601678751048524e-06	-0.019196544024888518	0.7961161621252334	1.0
f31539	31539	-2.6491446312910045e-06	-0.019196766045485102	0.8149686050513549	1.0
f8143	8143	-2.6481082600823155e-07	-0.019238199445228844	0.8038663771077056	1.0
f3175	3175	-1.5902854219893635e-07	-0.01924298866763305	0.7950382694275485	1.0
f24107	24107	-4.099361005300261e-06	-0.0192584697341762	0.8022128501499479	1.0
f3179	3179	-0.00012887859865802996	-0.019259444626421887	0.7977892820857636	1.0
f21239	21239	-3.294790656821319e-07	-0.019516402369940965	0.796027080609209	1.0
f5462	5462	-5.247230004549268e-07	-0.01952918820778418	0.7987142276479383	1.0
f30398	30398	-1.8549682587621343e-07	-0.019556217199825802	0.7976770316916757	1.0
f19090	19090	-4.1752612243779084e-06	-0.019605116797470474	0.7892401479585651	1.0
f12688	12688	-6.948608441859662e-06	-0.019634550445243926	0.8150448864993468	1.0
f30086	30086	-1.1322808546044067e-06	-0.0196591133144178	0.8119608748614054	1.0
f26609	26609	-3.704466744399023e-05	-0.01989675546851171	0.790221007001787	1.0
f5919	5919	-8.70941314952592e-07	-0.019903178868709417	0.7877579645885441	1.0
f19207	19207	-1.7430121279565693e-06	-0.020006788831146195	0.7735828989932388	1.0
f21483	21483	-4.375841772862812e-05	-0.020143198800064252	0.8102105104211018	1.0
f14593	14593	-2.7147520037701214e-07	-0.020180047032995672	0.7991369410649699	1.0
f31285	31285	-3.132309361415385e-06	-0.020186906982618557	0.8076290938630879	1.0
f24238	24238	-7.544595545391934e-07	-0.02025046232506997	0.7921741884723934	1.0
f29717	29717	-2.6598472892446053e-05	-0.02034512007104405	0.775504011516359	1.0
f23954	23954	-1.22269701025931e-05	-0.020358386288363346	0.7751845078038428	1.0
f19110	19110	-2.1104600057935335e-07	-0.020423381627780363	0.7874075952825978	1.0
f2891	2891	-0.00015567198075920217	-0.02046138848772761	0.790946927645739	1.0
f17880	17880	-1.2541406555007144e-06	-0.020610111378764163	0.7889520670883267	1.0
f29410	29410	-6.6775297727082974e-06	-0.0206940317692412	0.7820735527663688	1.0
f3109	3109	-2.7322523357973177e-06	-0.020793690718116438	0.7875454545917104	1.0
f625	625	-6.690469925374647e-06	-0.020886373119632193	0.7887469403592349	1.0
f29313	29313	-3.727135081244457e-06	-0.02094984369036795	0.7753746788632669	1.0
f29393	29393	-1.6838375002122315e-05	-0.021004548410989744	0.7601899020310671	1.0
f28093	28093	-0.00036451466021571817	-0.021246806372666047	0.7690672956349289	1.0
f31151	31151	-6.085004497039673e-07	-0.021247570364497696	0.8009329739850065	1.0
f29888	29888	-5.835999037984702e-06	-0.021293921380924438	0.7681072470269469	1.0
f10149	10149	-3.899796015846172e-06	-0.02133546748135668	0.7722926968310634	1.0
f13081	13081	-1.7888022157831216e-06	-0.021397083486404782	0.7930574443166108	1.0
f13273	13273	-6.03260891217742e-07	-0.021407796414489616	0.7875203425557001	1.0
f5981	5981	-1.0042430194223534e-06	-0.021459509651133832	0.7769013114944986	1.0
f11529	11529	-2.564962419530584e-07	-0.02151344926749651	0.7732270997603595	1.0
f16803	16803	-1.659205408712172e-06	-0.021560722576773557	0.7752715770010231	1.0
f13860	13860	-6.668583331008618e-06	-0.021588813632559593	0.7943678128517038	1.0
f15216	15216	-3.6234379475922154e-06	-0.02196057488781226	0.7763259039215493	1.0
f31952	31952	-4.259531620475677e-06	-0.022138967645403802	0.7929406474961941	1.0
f10063	10063	-5.231673976074263e-07	-0.02217381658622914	0.7768382538582355	1.0
f18062	18062	-9.138044039637259e-06	-0.022298459272400522	0.7794867009124259	1.0
f8817	8817	-2.134725767163043e-06	-0.02272966161284805	0.7567711774681071	1.0
f30503	30503	-2.3841673524745444e-06	-0.02279828069269801	0.758081947353605	1.0
f31873	31873	-6.857862584617382e-07	-0.022821572273586412	0.7596562652847226	1.0
f4760	4760	-1.2678031253113902e-06	-0.022861320158575615	0.7707507059870401	1.0
f2510	2510	-5.032388576355149e-06	-0.022895280492102727	0.7793515678836846	1.0
f20620	20620	-4.5622766573794e-06	-0.02289761177291114	0.7712795573060459	1.0
f27167	27167	-3.4249906485764675e-06	-0.022915832140447723	0.7835060518772592	1.0
f11479	11479	-2.075443653563346e-07	-0.0230101948370126	0.7623381372856542	1.0
f2457	2457	-2.516473822924457e-07	-0.02302224828353481	0.7848910913861302	1.0
f6584	6584	-2.5877421686095405e-06	-0.02302680025316834	0.7482143379425914	1.0
f19925	19925	-7.447041747486393e-06	-0.02309499780730597	0.7667324625371426	1.0
f11206	11206	-4.656202661882034e-07	-0.02322038572044197	0.7508869077559653	1.0
f15654	15654	-1.1333786807011647e-05	-0.023244096946594323	0.7503124470714875	1.0
f26824	26824	-2.0728691195580604e-06	-0.02332632695938334	0.7598456395665778	1.0
f31928	31928	-1.0399880846027818e-05	-0.023375676012568042	0.7583627964310821	1.0
f12482	12482	-1.8904796263179296e-07	-0.02343657954480979	0.7811179735374199	1.0
f20580	20580	-2.1867236890293764e-05	-0.023675362982473355	0.7744503597352468	1.0
f8156	8156	-2.2090891481649562e-05	-0.023697744834672085	0.7600818627981285	1.0
f8172	8172	-6.200679949474039e-06	-0.02383265663337651	0.7640502118831339	1.0
f29780	29780	-7.597951887740426e-05	-0.023882050081023936	0.7591845094432775	1.0
f8499	8499	-4.751542143433698e-06	-0.023904900153780502	0.75224169218569	1.0
f4346	4346	-1.0778808784884587e-06	-0.024011391588821315	0.7306791388054266	1.0
f2823	2823	-1.718151568854129e-05	-0.02407591243735186	0.7536189663802472	1.0
f1600	1600	-8.361621157905799e-05	-0.024243133747842295	0.7431067345301422	1.0
f6673	6673	-7.863046163143704e-06	-0.02424941612064093	0.7389800108310313	1.0
f26918	26918	-1.614589107195869e-06	-0.024263073108501905	0.7321119378726003	1.0
f16031	16031	-3.579587262503801e-06	-0.024428328679298145	0.7407336427911302	1.0
f29004	29004	-4.486947218459021e-07	-0.024454295340739507	0.7214653653746701	1.0
f16578	16578	-1.7995975227052467e-05	-0.024503979245423066	0.7340378487351615	1.0
f7309	7309	-0.00019204137948541556	-0.024506005028355878	0.7477846128458575	1.0
f2137	2137	-3.282716461143374e-05	-0.024525203308597573	0.7686006253727309	1.0
f5834	5834	-4.517682797849719e-07	-0.024602179744218352	0.7198070589567097	1.0
f25611	25611	-2.52361280031728e-05	-0.02467098549927522	0.7444349652842548	1.0
f24122	24122	-0.00039080575404420743	-0.024718180927690906	0.7408371760832752	1.0
f1334	1334	-4.0565667751622234e-06	-0.02479945088707744	0.7319885282663368	1.0
f12188	12188	-7.9283492124104e-07	-0.02480714309227316	0.7607814000617751	1.0
f27549	27549	-0.0001410421988745365	-0.024856102706774966	0.7426339332236268	1.0
f3140	3140	-9.056114348050766e-06	-0.024891098807362132	0.7421309563287637	1.0
f5667	5667	-3.0678175338783847e-06	-0.025013756892030628	0.7218713122255329	1.0
f4311	4311	-1.7107993709893716e-06	-0.025209127550178165	0.7319037887086904	1.0
f11815	11815	-4.792920954410391e-07	-0.025260385076902366	0.7301491245379336	1.0
f25945	25945	-2.040757572227421e-05	-0.025321137869513868	0.744032484302389	1.0
f31976	31976	-6.2612213378338845e-06	-0.025426165258787055	0.736957842169602	1.0
f22496	22496	-2.840481393573544e-07	-0.025614565158634018	0.7414256861919731	1.0
f11198	11198	-0.0006618151064212326	-0.025802118584158464	0.7237330026578974	1.0
f19553	19553	-3.9557364111315935e-06	-0.02583624235523699	0.7305349291492323	1.0
f29914	29914	-2.5924819020526583e-06	-0.02588983244427741	0.7467261314273425	1.0
f11979	11979	-1.3448962992433594e-07	-0.02589558635018816	0.7057485571889103	1.0
f21180	21180	-0.0001313848931676051	-0.02589676356723486	0.7204177943891591	1.0
f10243	10243	-1.4348947201968036e-05	-0.026065493088811398	0.7535269346130524	1.0
f16934	16934	-6.0010985628578994e-05	-0.026091559010965142	0.7294508237530276	1.0
f20480	20480	-1.3130972815341673e-06	-0.02624963457537204	0.7421777258538588	1.0
f11315	11315	-2.0787786004177746e-06	-0.026347787054340037	0.7307292711231589	1.0
f27022	27022	-1.6075677884081216e-05	-0.02639347476897071	0.7357416372499446	1.0
f27851	27851	-3.46186278877224e-06	-0.02659847449388273	0.7275475190758943	1.0
f13815	13815	-8.4997619284822e-07	-0.026609276692894958	0.7263492184783801	1.0
f19847	19847	-1.1809150960430349e-05	-0.02662325552209875	0.7281623560014783	1.0
f28075	28075	-0.0003407128695841778	-0.026628192681963467	0.7319218006155118	1.0
f4315	4315	-6.2637337122390405e-06	-0.026650926825063082	0.7328738419773788	1.0
f30226	30226	-6.791969681767946e-07	-0.026686155223102814	0.726297986651824	1.0
f8358	8358	-5.305574385847339e-05	-0.026729932353255426	0.7203069967872411	1.0
f487	487	-1.5876196275310073e-05	-0.026805318414439328	0.7151582492264756	1.0
f13467	13467	-1.950001435488882e-06	-0.026913152366444613	0.7412700036240047	1.0
f20033	20033	-9.870649671323783e-06	-0.026937337778699836	0.7197079159653933	1.0
f5015	5015	-1.06414734532832e-06	-0.026942811529953762	0.7356116944960679	1.0
f21510	21510	-9.233985181784402e-07	-0.027194085454291934	0.6936250850638079	1.0
f7411	7411	-7.793395634378094e-05	-0.027312739006122768	0.7335329277818712	1.0
f9214	9214	-4.5620218942894725e-07	-0.027349484097334908	0.6901985381104228	1.0
f10197	10197	-3.2394314625976722e-06	-0.02738848098916917	0.7070185701752143	1.0
f1088	1088	-7.952182347431636e-06	-0.027451757879378993	0.7154226741905422	1.0
f15173	15173	-6.352965844751225e-06	-0.027466910318900986	0.7319751681144344	1.0
f25358	25358	-7.862883822796721e-07	-0.02762192413545307	0.7092862228881323	1.0
f22164	22164	-1.1043026292699853e-06	-0.027761088577614747	0.7401763113236716	1.0
f11660	11660	-4.1720087078008175e-07	-0.027768081277252016	0.7238469301338895	1.0
f524	524	-9.093118492453431e-07	-0.027842643388020363	0.7205722865183803	1.0
f5604	5604	-8.038987493287128e-06	-0.02789312971056864	0.7154385728156671	1.0
f12727	12727	-2.1013701517780476e-07	-0.028052105105383928	0.737914428880669	1.0
f14304	14304	-1.1655104316187262e-05	-0.02811407650412681	0.712142725189741	1.0
f31760	31760	-5.7230186417558366e-06	-0.028250576557488725	0.7179778722071676	1.0
f15988	15988	-3.1132765995208065e-07	-0.028282847003979712	0.7180318189689784	1.0
f4744	4744	-0.00028348615550459325	-0.02834303065897269	0.6903426497465722	1.0
f16817	16817	-3.0011047378686413e-06	-0.028379963983498218	0.6999763016372571	1.0
f28784	28784	-2.1705004804540256e-06	-0.028448651571934228	0.7097276369997539	1.0
f7881	7881	-4.544170202040528e-05	-0.028618747714791254	0.7024155386880175	1.0
f27127	27127	-5.330166872327415e-06	-0.028751510728659682	0.6938702559898117	1.0
f21707	21707	-6.464100798880674e-06	-0.02875587699057971	0.727003125631933	1.0
f8682	8682	-3.4201680017891914e-06	-0.028983721055107083	0.730401510770612	1.0
f1686	1686	-1.4839434558932014e-06	-0.02899929102548322	0.6920913551724873	1.0
f24514	24514	-4.536088012302071e-07	-0.029016418668581543	0.7006529438972804	1.0
f21237	21237	-5.13108166763695e-06	-0.029053656221198182	0.7014778954925391	1.0
f8491	8491	-2.389287074538949e-05	-0.029088372534180163	0.7154511175369438	1.0
f30978	30978	-2.1493038547200306e-05	-0.029151124167498852	0.6995417172112699	1.0
f29951	29951	-2.0726519943790357e-07	-0.02917026290042262	0.729471353224727	1.0
f14097	14097	-9.418716845280722e-05	-0.029376854378376373	0.6908268486230824	1.0
f13406	13406	-1.0931514968946229e-06	-0.02946032986478329	0.7099013722288668	1.0
f22508	22508	-3.7839100992361814e-06	-0.029498350973099	0.6925508407712159	1.0
f26571	26571	-1.7628211625638123e-05	-0.029530086147176355	0.674745907431591	1.0
f16079	16079	-2.282989765632154e-06	-0.029776554742520823	0.6915841321113811	1.0
f9504	9504	-2.607739637936562e-07	-0.02978440445432142	0.6723282912124586	1.0
f6041	6041	-4.078174789028929e-07	-0.029802673917313297	0.6834957001004075	1.0
f16716	16716	-2.856489055848591e-06	-0.02980635105429861	0.7107853147915828	1.0
f21579	21579	-4.871913676026755e-06	-0.02996537944922707	0.6827203043558447	1.0
f270	270	-2.6861658132389202e-06	-0.030024746002405484	0.6864457611665539	1.0
f23025	23025	-3.746756498581593e-05	-0.030075456133993192	0.6768632358755055	1.0
f12808	12808	-1.666074629826374e-06	-0.030225295742468784	0.7023010242003757	1.0
f17785	17785	-1.2193103766838079e-06	-0.030226748762471636	0.7082165500841802	1.0
f14246	14246	-1.239458568459711e-05	-0.030417623545871048	0.6972563102251248	1.0
f2110	2110	-4.931261154924526e-06	-0.03043642133834104	0.6740852718760456	1.0
f5047	5047	-7.262862047292964e-05	-0.030445453007005508	0.6841392072257121	1.0
f29420	29420	-9.32392590134561e-06	-0.03054213869036186	0.6848646871835341	1.0
f18417	18417	-1.4442193474184856e-06	-0.030818680255013713	0.6950348240483655	1.0
f24240	24240	-0.00014129189813136397	-0.030833831431661633	0.6780827340680816	1.0
f7084	7084	-1.8743972742405024e-05	-0.030852201483647475	0.686483440295595	1.0
f12129	12129	-5.009846132486104e-06	-0.031087669011129193	0.7001660523978209	1.0
f12628	12628	-9.539549889744962e-07	-0.031089687893880565	0.6840763637554946	1.0
f20278	20278	-5.147899434290779e-07	-0.031291761320280866	0.710656175775915	1.0
f28258	28258	-7.15705497187252e-07	-0.03135892684841691	0.6526524814390584	1.0
f26318	26318	-1.0236311836379725e-06	-0.03145053615729019	0.6939783976449365	1.0
f16426	16426	-1.20949194647996e-05	-0.03162620449764142	0.694353169466337	1.0
f23875	23875	-1.7910616378875535e-05	-0.03169602905153374	0.6762629893082519	1.0
f7113	7113	-8.235389914202628e-06	-0.03176544268840026	0.6968227364281688	1.0
f10756	10756	-1.5551691177772094e-05	-0.03180343659862059	0.6726974016602637	1.0
f1169	1169	-4.7059895509642106e-06	-0.03183986728741455	0.6757367073964544	1.0
f15292	15292	-1.5300890947967988e-06	-0.03205465092476046	0.6845707723293186	1.0
f5315	5315	-0.0001252810712606639	-0.03217005441070149	0.6654786351488641	1.0
f24138	24138	-3.2366428412055066e-06	-0.032226410737306435	0.6769869425638277	1.0
f13186	13186	-4.311368962178377e-05	-0.03223913745477932	0.6506747131838656	1.0
f21281	21281	-2.192558910938851e-06	-0.03228307428753111	0.6588199907058596	1.0
f17999	17999	-3.0176133391519703e-05	-0.03242887455269314	0.6641636660771163	1.0
f30767	30767	-1.1675494533666995e-05	-0.032464103300611356	0.6731919284428245	1.0
f12775	12775	-4.0232370041222665e-06	-0.03250143468010668	0.6603062324251417	1.0
f27353	27353	-1.6652633735190169e-06	-0.03265876660021782	0.670387609077515	1.0
f15543	15543	-1.215977421587057e-06	-0.032667503095357174	0.6915581618978438	1.0
f11792	11792	-8.296783512875073e-07	-0.0326844129840753	0.6761509914038488	1.0
f12951	12951	-0.0006691665337899091	-0.032692332118241796	0.6826809001406824	1.0
f12252	12252	-1.438559706974483e-05	-0.0327439591466062	0.6440104664166254	1.0
f12742	12742	-0.0002784145290774543	-0.03276980676602842	0.6676351148639319	1.0
f5050	5050	-1.3784101366190908e-05	-0.032807990000473485	0.6597872585252681	1.0
f21674	21674	-6.892886530007256e-06	-0.03292173243822671	0.691382201784371	1.0
f1060	1060	-1.9247451000224864e-05	-0.03294906661156746	0.6556450859291332	1.0
f2168	2168	-3.9010868712422823e-07	-0.03298186384684203	0.6639583719712823	1.0
f24205	24205	-9.249627178144277e-06	-0.03303377843948202	0.6646824216097112	1.0
f11546	11546	-6.7120928990049605e-06	-0.033074009489174556	0.6719312438501506	1.0
f17211	17211	-2.597829871791071e-07	-0.033180872080875536	0.6452532401752855	1.0
f16275	16275	-2.82767546072615e-06	-0.033358012349535164	0.6846845159875915	1.0
f23815	23815	-3.1660542845952514e-06	-0.033603166589671496	0.670029051252738	1.0
f25533	25533	-2.6233452110461588e-06	-0.03362442658734631	0.6744912573032499	1.0
f27788	27788	-0.0005549055662081504	-0.03363057465310646	0.6517239468892553	1.0
f16572	16572	-7.6106301552658555e-06	-0.03368925079896603	0.6599366714094123	1.0
f29382	29382	-9.273514467915615e-06	-0.033873946705969306	0.6730373088215643	1.0
f5589	5589	-1.1318066872589703e-05	-0.033936595706361504	0.6612564022301023	1.0
f23912	23912	-9.957067105479918e-07	-0.03405145336255008	0.6352532934076772	1.0
f31425	31425	-3.2096763704220176e-06	-0.03407791389342437	0.6367199082723456	1.0
f14404	14404	-6.835650966302e-07	-0.034173155448354364	0.6610283698182521	1.0
f17007	17007	-4.908303907033436e-06	-0.034191204464271555	0.6481415668106937	1.0
f12094	12094	-3.0736972625463654e-06	-0.034204654954282855	0.6788443869510453	1.0
f28564	28564	-1.8389628920960195e-05	-0.034279069245540174	0.6495273576897688	1.0
f11006	11006	-7.296065707913432e-07	-0.034308732498659004	0.6823204492467849	1.0
f968	968	-1.2774208236863123e-06	-0.03478064420208363	0.6331904420205992	1.0
f30833	30833	-6.866391489458688e-06	-0.034967920240283966	0.6634243060869465	1.0
f1447	1447	-5.2906876355686794e-06	-0.03519237991510998	0.6306267764375612	1.0
f32078	32078	-9.503109988159349e-07	-0.03531116017549571	0.6583463597702437	1.0
f11150	11150	-2.9043078527839223e-07	-0.035410522483752954	0.6746378579211535	1.0
f5419	5419	-0.00010220957037682056	-0.035483226757784314	0.6510429326367848	1.0
f22502	22502	-7.753825758123565e-07	-0.035566962815247044	0.6328922577968248	1.0
f1890	1890	-3.209592935975603e-05	-0.035607136158491474	0.6467137614478554	1.0
f25028	25028	-2.45106149898442e-06	-0.035665018365399516	0.6475235090315224	1.0
f32404	32404	-3.1098770438148062e-06	-0.03583693562084789	0.6315197368835856	1.0
f2584	2584	-4.2568946838660926e-07	-0.03584956422361421	0.6391856932094786	1.0
f27598	27598	-4.408574283159377e-06	-0.03591057429721249	0.6587486325953804	1.0
f11019	11019	-9.705141448244288e-06	-0.03592850669484733	0.6482101862267874	1.0
f23588	23588	-1.443909798403964e-05	-0.035961906869920256	0.6314726198224999	1.0
f24113	24113	-8.324276294654536e-06	-0.036074156902396425	0.6450471317599414	1.0
f14481	14481	-2.2612822640727086e-07	-0.036074352243418546	0.6344518835557238	1.0
f5219	5219	-6.112675251873579e-07	-0.036184385581692395	0.6535166631334639	1.0
f23450	23450	-3.338346748708809e-06	-0.036201269572344257	0.6518346845359697	1.0
f25372	25372	-5.6576652659550565e-06	-0.03621582767309621	0.6519382568204128	1.0
f24513	24513	-3.4019176204880667e-06	-0.03622960916845269	0.6343323597979001	1.0
f4916	4916	-2.3025146879736534e-07	-0.03624368141372272	0.6243204278470361	1.0
f3354	3354	-5.204742718082574e-07	-0.03637125526424616	0.6496048966089888	1.0
f21488	21488	-2.1433190388962933e-05	-0.03638052117741356	0.6011899145056299	1.0
f10613	10613	-9.16831315454226e-05	-0.03642058953445681	0.5965509038854709	1.0
f8506	8506	-1.3555772311241287e-05	-0.036565615669723286	0.6357467815904361	1.0
f24480	24480	-5.204772514907113e-07	-0.036668976198032895	0.6314755545364487	1.0
f4646	4646	-4.29439267527742e-06	-0.03674843514254055	0.5949761842003595	1.0
f14690	14690	-6.066263560751929e-06	-0.03677036678097984	0.6365599794677137	1.0
f8737	8737	-1.4077266873962086e-06	-0.03678941488388706	0.6030391381334794	1.0
f2709	2709	-3.096069695739305e-07	-0.03683185494833061	0.6383810995345316	1.0
f19877	19877	-1.0552243815045444e-06	-0.03683277240945064	0.6523114216529361	1.0
f100	100	-0.0028998416790298005	-0.03714700299625237	0.6300039522756766	1.0
f21619	21619	-1.7128921573661123e-05	-0.03721958043634959	0.6397225339012184	1.0
f32603	32603	-1.4999696598420219e-06	-0.037251106059841096	0.6373485438185499	1.0
f31540	31540	-8.852893976897659e-06	-0.03732620093003879	0.6347160056982324	1.0
f5136	5136	-1.126519108737148e-05	-0.037454092879898225	0.6269888539775287	1.0
f2463	2463	-5.67285977892753e-05	-0.03748147675829979	0.6207275372509077	1.0
f25711	25711	-3.23401717331362e-06	-0.037481773572671136	0.6280198251621567	1.0
f5338	5338	-1.8958741539788806e-05	-0.03755757808097147	0.6432504502538107	1.0
f13441	13441	-9.388646272735948e-06	-0.037653172670473765	0.6230883377915839	1.0
f10685	10685	-3.625907879111383e-06	-0.037654795587793125	0.5833293359837353	1.0
f26402	26402	-1.4344156450257397e-06	-0.03794403011731486	0.5997704835141598	1.0
f30439	30439	-3.193697462959099e-07	-0.03797546210549452	0.626703500030745	1.0
f21354	21354	-2.0102532773303805e-05	-0.037985505021232525	0.6041782914995297	1.0
